編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPRNMLTLIIHFFAB37CA,41,35.18,住家用,見其他登記事項,61年1月28日,六層,六層
RPRNMLTLIIHFFAB37CA,41,39.56,住家用,見其他登記事項,61年1月28日,六層,六層
RPTPMLSJJIHFFAB57CA,6,146.70,集合住宅,鋼筋混凝土造,96年1月23日,十九層,六層 陽台
RPOQMLRJJIHFFAB07CA,43,145.94,住家用,見其他登記事項,58年8月15日,二層,一層 二層
RPPUMLPLIIHFFCB67CA,15,295.24,人行道、店舖、辦公室、住宅、梯間,鋼筋混凝土造,87年3月16日,五層,一層 二層 三層 四層 五層 陽台 屋頂突出物 騎樓
RPRQMLRJJIHFFAB37CA,6,46.52,集合住宅,鋼筋混凝土造,95年6月22日,三十二層,十二層 陽台 雨遮
RPRQMLRJJIHFFAB37CA,6,7.18,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPRQMLRJJIHFFAB37CA,6,12.34,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPRQMLRJJIHFFAB37CA,6,.04,店舖,鋼筋混凝土造,95年6月22日,三十二層,
RPRQMLRJJIHFFAB37CA,6,.00,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPRQMLRJJIHFFAB37CA,6,.45,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPTQMLPJJIHFFAB37CA,10,11.55,共用,鋼筋混凝土造,91年5月20日,十三層,
RPRPMLQJJIHFFAB17CA,15,37.90,住家用,鋼筋混凝土造,86年4月28日,十九層,十八層 陽台 花台
RPRPMLQJJIHFFAB17CA,15,1.96,共同使用,鋼筋混凝土造,86年4月28日,十九層,
RPRPMLQJJIHFFAB17CA,15,10.55,共同使用,鋼筋混凝土造,86年4月28日,十九層,
RPRPMLQJJIHFFAB17CA,15,7.23,共有部份,鋼筋混凝土造,86年4月28日,十九層,
RPPOMLPJJIHFFAB76CA,16,21.46,集合住宅,鋼骨鋼筋混凝土造,85年5月20日,十九層,五層 陽台 花台 見其他登記事項
RPPOMLPJJIHFFAB76CA,16,3.29,共同使用,鋼骨鋼筋混凝土造,85年5月20日,十九層,
RPPOMLPJJIHFFAB76CA,16,6.02,共同使用,鋼骨鋼筋混凝土造,85年5月20日,十九層,
RPVNMLRLIIHFFCB77CA,18,18.41,住家用,鋼筋混凝土造,84年1月12日,十四層,四層 陽台
RPVNMLRLIIHFFCB77CA,18,7.56,共有部份,鋼筋混凝土造,84年1月12日,十四層,
RPQNMLTLIIHFFCB47CA,16,129.78,住家用,鋼筋混凝土造,85年5月27日,十九層,九層 陽台 花台
RPQNMLTLIIHFFCB47CA,16,20.15,共有部份,鋼筋混凝土造,85年5月27日,十九層,
RPQNMLTLIIHFFCB47CA,16,30.23,共有部份,鋼筋混凝土造,85年5月27日,十九層,
RPQNMLRLIIHFFCB27CA,15,33.43,住家用,鋼筋混凝土造,86年6月21日,十四層,七層 陽台
RPQNMLRLIIHFFCB27CA,15,1.36,共有部份,鋼筋混凝土造,86年6月21日,十四層,
RPWRMLKMIIHFFCB67CA,18,88.43,住家用,鋼筋混凝土造,84年1月12日,十四層,四層 陽台 花台
RPWRMLKMIIHFFCB67CA,18,40.33,共有部份,鋼筋混凝土造,84年1月12日,十四層,
RPTSMLLMIIHFFCB57CA,17,105.90,集合住宅,鋼筋混凝土造,84年3月21日,十六層,十層 陽台 花台
RPTSMLLMIIHFFCB57CA,17,50.55,共同使用,鋼筋混凝土造,84年3月21日,十六層,
RPWQMLTLIIHFFCB38CA,18,66.22,住家用,鋼筋混凝土造,83年5月23日,十二層,八層 陽台 花台
RPWQMLTLIIHFFCB38CA,18,12.40,共有部份,鋼筋混凝土造,83年5月23日,十二層,
RPXPMLLMIIHFFCB67CA,5,81.31,住家用,鋼筋混凝土造,96年9月7日,十五層,四層 陽台 雨遮
RPXPMLLMIIHFFCB67CA,5,55.97,共用,鋼筋混凝土造,96年9月7日,十五層,
RPOQMLMJJIHFFCB76CA,,160.53,住家用,鋼筋混凝土造,101年8月6日,十五層,九層 陽台 雨遮
RPOQMLMJJIHFFCB76CA,,92.61,本共有部分係依使用執照之建築概要表記載項目有：防空避難空間兼停車空間、停車空間、電信室、台電配電室、消防機房、排煙室、機電設備空間、 緊急發電機、電表箱室、 緊急昇降機、水箱室、管委會空間、垃圾收集空間、門廳、門廊、樓梯間及機電設備空間、機械房、水錶室、水箱、樓梯間、梯廳、設備室、樓梯間及機械房等２３項。,鋼筋混凝土造,101年8月6日,十五層,
RPPRMLKMIIHFFCB96CA,18,23.83,住家用,鋼筋混凝土造,83年4月6日,六層,六層 陽台
RPPRMLKMIIHFFCB96CA,18,14.22,共有部份,鋼筋混凝土造,83年4月6日,六層,
RPPSMLKMIIHFFCB07CA,22,137.87,住商用,鋼筋混凝土造,79年12月21日,七層,一層 二層 陽台 夾層
RPPSMLKMIIHFFCB07CA,22,32.11,共有部份,鋼筋混凝土造,79年12月21日,七層,
RPRPMLTLIIHFFCB77CA,,160.53,住家用,鋼筋混凝土造,101年8月6日,十五層,六層 陽台 雨遮
RPRPMLTLIIHFFCB77CA,,103.71,本共有部分係依使用執照之建築概要表記載項目有：防空避難空間兼停車空間、停車空間、電信室、台電配電室、消防機房、排煙室、機電設備空間、 緊急發電機、電表箱室、 緊急昇降機、水箱室、管委會空間、垃圾收集空間、門廳、門廊、樓梯間及機電設備空間、機械房、水錶室、水箱、樓梯間、梯廳、設備室、樓梯間及機械房等２３項。,鋼筋混凝土造,101年8月6日,十五層,
RPXPMLMJJIHFFCB57CA,,159.32,住家用,鋼筋混凝土造,101年8月6日,十五層,三層 陽台 雨遮
RPXPMLMJJIHFFCB57CA,,115.92,本共有部分係依使用執照之建築概要表記載項目有：防空避難空間兼停車空間、停車空間、電信室、台電配電室、消防機房、排煙室、機電設備空間、 緊急發電機、電表箱室、 緊急昇降機、水箱室、管委會空間、垃圾收集空間、門廳、門廊、樓梯間及機電設備空間、機械房、水錶室、水箱、樓梯間、梯廳、設備室、樓梯間及機械房等２３項。,鋼筋混凝土造,101年8月6日,十五層,
RPWPMLMJJIHFFCB47CA,,155.42,住家用,鋼筋混凝土造,101年8月6日,十五層,二層 陽台 雨遮
RPWPMLMJJIHFFCB47CA,,114.48,本共有部分係依使用執照之建築概要表記載項目有：防空避難空間兼停車空間、停車空間、電信室、台電配電室、消防機房、排煙室、機電設備空間、 緊急發電機、電表箱室、 緊急昇降機、水箱室、管委會空間、垃圾收集空間、門廳、門廊、樓梯間及機電設備空間、機械房、水錶室、水箱、樓梯間、梯廳、設備室、樓梯間及機械房等２３項。,鋼筋混凝土造,101年8月6日,十五層,
RPVPMLNJJIHFFCB47CA,18,99.49,住家用,鋼筋混凝土造,83年7月23日,十六層,十三層 陽台
RPVPMLNJJIHFFCB47CA,18,31.17,共有部份,鋼筋混凝土造,83年7月23日,十六層,
RPPNMLPJJIHFFCB86CA,,160.53,住家用,鋼筋混凝土造,101年8月6日,十五層,十層 陽台 雨遮
RPPNMLPJJIHFFCB86CA,,116.43,本共有部分係依使用執照之建築概要表記載項目有：防空避難空間兼停車空間、停車空間、電信室、台電配電室、消防機房、排煙室、機電設備空間、 緊急發電機、電表箱室、 緊急昇降機、水箱室、管委會空間、垃圾收集空間、門廳、門廊、樓梯間及機電設備空間、機械房、水錶室、水箱、樓梯間、梯廳、設備室、樓梯間及機械房等２３項。,鋼筋混凝土造,101年8月6日,十五層,
RPRPMLMJJIHFFCB96CA,,160.71,住家用,鋼筋混凝土造,101年8月6日,十五層,四層 陽台 雨遮
RPRPMLMJJIHFFCB96CA,,94.06,本共有部分係依使用執照之建築概要表記載項目有：防空避難空間兼停車空間、停車空間、電信室、台電配電室、消防機房、排煙室、機電設備空間、 緊急發電機、電表箱室、 緊急昇降機、水箱室、管委會空間、垃圾收集空間、門廳、門廊、樓梯間及機電設備空間、機械房、水錶室、水箱、樓梯間、梯廳、設備室、樓梯間及機械房等２３項。,鋼筋混凝土造,101年8月6日,十五層,
RPQPMLMJJIHFFCB86CA,,160.71,住家用,鋼筋混凝土造,101年8月6日,十五層,七層 陽台 雨遮
RPQPMLMJJIHFFCB86CA,,94.37,本共有部分係依使用執照之建築概要表記載項目有：防空避難空間兼停車空間、停車空間、電信室、台電配電室、消防機房、排煙室、機電設備空間、 緊急發電機、電表箱室、 緊急昇降機、水箱室、管委會空間、垃圾收集空間、門廳、門廊、樓梯間及機電設備空間、機械房、水錶室、水箱、樓梯間、梯廳、設備室、樓梯間及機械房等２３項。,鋼筋混凝土造,101年8月6日,十五層,
RPQNMLPJJIHFFCB96CA,,160.53,住家用,鋼筋混凝土造,101年8月6日,十五層,十三層 陽台 雨遮
RPQNMLPJJIHFFCB96CA,,113.48,本共有部分係依使用執照之建築概要表記載項目有：防空避難空間兼停車空間、停車空間、電信室、台電配電室、消防機房、排煙室、機電設備空間、 緊急發電機、電表箱室、 緊急昇降機、水箱室、管委會空間、垃圾收集空間、門廳、門廊、樓梯間及機電設備空間、機械房、水錶室、水箱、樓梯間、梯廳、設備室、樓梯間及機械房等２３項。,鋼筋混凝土造,101年8月6日,十五層,
RPSNMLPJJIHFFCB17CA,,151.53,住家用,鋼筋混凝土造,101年8月6日,十五層,四層 陽台 雨遮
RPSNMLPJJIHFFCB17CA,,90.23,本共有部分係依使用執照之建築概要表記載項目有：防空避難空間兼停車空間、停車空間、電信室、台電配電室、消防機房、排煙室、機電設備空間、 緊急發電機、電表箱室、 緊急昇降機、水箱室、管委會空間、垃圾收集空間、門廳、門廊、樓梯間及機電設備空間、機械房、水錶室、水箱、樓梯間、梯廳、設備室、樓梯間及機械房等２３項。,鋼筋混凝土造,101年8月6日,十五層,
RPTNMLPJJIHFFCB27CA,,151.53,住家用,鋼筋混凝土造,101年8月6日,十五層,五層 陽台 雨遮
RPTNMLPJJIHFFCB27CA,,90.23,本共有部分係依使用執照之建築概要表記載項目有：防空避難空間兼停車空間、停車空間、電信室、台電配電室、消防機房、排煙室、機電設備空間、 緊急發電機、電表箱室、 緊急昇降機、水箱室、管委會空間、垃圾收集空間、門廳、門廊、樓梯間及機電設備空間、機械房、水錶室、水箱、樓梯間、梯廳、設備室、樓梯間及機械房等２３項。,鋼筋混凝土造,101年8月6日,十五層,
RPQSMLLMIIHFFCB27CA,18,69.21,住家用,鋼筋混凝土造,83年8月26日,十五層,四層 陽台
RPQSMLLMIIHFFCB27CA,18,13.63,共有部份,鋼筋混凝土造,83年8月26日,十五層,
RPQSMLLMIIHFFCB27CA,18,6.29,停車空間,鋼筋混凝土造,83年8月26日,十五層,
RPTOMLMJJIHFFCB07CA,,167.65,住家用,鋼筋混凝土造,101年8月6日,十五層,十一層 陽台 雨遮
RPTOMLMJJIHFFCB07CA,,119.94,本共有部分係依使用執照之建築概要表記載項目有：防空避難空間兼停車空間、停車空間、電信室、台電配電室、消防機房、排煙室、機電設備空間、 緊急發電機、電表箱室、 緊急昇降機、水箱室、管委會空間、垃圾收集空間、門廳、門廊、樓梯間及機電設備空間、機械房、水錶室、水箱、樓梯間、梯廳、設備室、樓梯間及機械房等２３項。,鋼筋混凝土造,101年8月6日,十五層,
RPQOMLNKJIHFFCB96CA,16,228.86,辦公室,鋼筋混凝土造,85年9月3日,十五層,六層 陽台 花台
RPQOMLNKJIHFFCB96CA,16,174.15,共有部份,鋼筋混凝土造,85年9月3日,十五層,
RPTPMLLJJIHFFCB07CA,,167.65,住家用,鋼筋混凝土造,101年8月6日,十五層,七層 陽台 雨遮
RPTPMLLJJIHFFCB07CA,,119.94,本共有部分係依使用執照之建築概要表記載項目有：防空避難空間兼停車空間、停車空間、電信室、台電配電室、消防機房、排煙室、機電設備空間、 緊急發電機、電表箱室、 緊急昇降機、水箱室、管委會空間、垃圾收集空間、門廳、門廊、樓梯間及機電設備空間、機械房、水錶室、水箱、樓梯間、梯廳、設備室、樓梯間及機械房等２３項。,鋼筋混凝土造,101年8月6日,十五層,
RPUPMLNKJIHFFCB47CA,3,106.20,住家用,鋼筋混凝土造,99年1月12日,二十六層,二十五層 陽台
RPUPMLNKJIHFFCB47CA,3,49.55,本共有部分之項目有防空避難室兼停車空間、停車空間、發電機室、門廳、消防機房、垃圾處理空間、昇降設備、梯間、水箱、機房、排煙室、梯廳、進氣管道、排氣管道、特別安全梯、車道、污水機房、電信管道、給水管道、弱電管道、電信室、蓄水池、機械室、台電配電室、泳池噴灌機房、社區游泳池、儲藏室、機坑、防災中心、走廊、中繼水箱、中繼機械室、避難平台等三十二項,鋼筋混凝土造,99年1月12日,二十六層,
RPUOMLNKJIHFFCB37CA,3,188.11,住家用,鋼筋混凝土造,99年1月20日,十八層,十二層 陽台 雨遮
RPUOMLNKJIHFFCB37CA,3,169.37,共有部份之項目有：防空避難室兼停車空間、梯廳、安全梯、緊急昇降機、台電配電室、停車空間、景觀機械室、電信／網路弱電室、發電機室兼消防機房、污水機房、發電機室、水箱、機房、排煙室、防災中心、外廊、門廳、車道、環保室、中繼水箱機械室、中繼水箱、走廊、樓梯間、水錶室、機械室等二十五項。,鋼筋混凝土造,99年1月20日,十八層,
RPXPMLLJJIHFFCB47CA,,167.65,住家用,鋼筋混凝土造,101年8月6日,十五層,十層 陽台 雨遮
RPXPMLLJJIHFFCB47CA,,119.94,本共有部分係依使用執照之建築概要表記載項目有：防空避難空間兼停車空間、停車空間、電信室、台電配電室、消防機房、排煙室、機電設備空間、 緊急發電機、電表箱室、 緊急昇降機、水箱室、管委會空間、垃圾收集空間、門廳、門廊、樓梯間及機電設備空間、機械房、水錶室、水箱、樓梯間、梯廳、設備室、樓梯間及機械房等２３項。,鋼筋混凝土造,101年8月6日,十五層,
RPTNMLLJJIHFFCB86CA,,167.65,住家用,鋼筋混凝土造,101年8月6日,十五層,五層 陽台 雨遮
RPTNMLLJJIHFFCB86CA,,119.62,本共有部分係依使用執照之建築概要表記載項目有：防空避難空間兼停車空間、停車空間、電信室、台電配電室、消防機房、排煙室、機電設備空間、 緊急發電機、電表箱室、 緊急昇降機、水箱室、管委會空間、垃圾收集空間、門廳、門廊、樓梯間及機電設備空間、機械房、水錶室、水箱、樓梯間、梯廳、設備室、樓梯間及機械房等２３項。,鋼筋混凝土造,101年8月6日,十五層,
RPSNMLLJJIHFFCB76CA,,166.45,住家用,鋼筋混凝土造,101年8月6日,十五層,三層 陽台 雨遮
RPSNMLLJJIHFFCB76CA,,96.88,本共有部分係依使用執照之建築概要表記載項目有：防空避難空間兼停車空間、停車空間、電信室、台電配電室、消防機房、排煙室、機電設備空間、 緊急發電機、電表箱室、 緊急昇降機、水箱室、管委會空間、垃圾收集空間、門廳、門廊、樓梯間及機電設備空間、機械房、水錶室、水箱、樓梯間、梯廳、設備室、樓梯間及機械房等２３項。,鋼筋混凝土造,101年8月6日,十五層,
RPRPMLOKJIHFFCB27CA,17,106.20,住家用,ＲＣ造,84年6月23日,十二層,二層
RPRPMLOKJIHFFCB27CA,17,3.18,共同使用,鋼筋混凝土造,84年6月23日,十二層,
RPRPMLOKJIHFFCB27CA,17,30.43,共同使用,鋼筋混凝土造,84年6月23日,十二層,
RPRPMLOKJIHFFCB27CA,17,6.38,共同使用,鋼筋混凝土造,84年6月23日,十二層,
RPSRMLTJJIHFFCB97CA,2,169.02,住家用,鋼筋混凝土造,99年10月21日,二十六層,十九層 陽台
RPSRMLTJJIHFFCB97CA,2,9.12,本共有部分係依使用執照之建築概要表記載項目有管委會使用空間、非營業用社區游泳池、梯廳、特別安全梯、緊急昇降梯間、排煙室、儲藏室、守衛室、門廳、公共服務空間、車道、防災中心、頂蓋型廣場式開放空間、中繼機房、緊急昇降機間、水錶箱、樓梯間、電梯機房、水箱等１９項。,鋼筋混凝土造,99年10月21日,二十八層,
RPSRMLTJJIHFFCB97CA,2,38.52,本共有部分係依使用執照之建築概要表記載項目有管委會使用空間、梯廳、特別安全梯、排煙室、儲藏室、門廳、防災中心、頂蓋型廣場式開放空間、中繼機房、機房、緊急昇降機間、空調機房、水錶箱、樓梯間、電梯機房、水箱、公共陽台等１７項。,鋼筋混凝土造,99年10月21日,二十八層,
RPSRMLTJJIHFFCB97CA,2,58.56,本共有部分係依使用執照之建築概要表記載項目有防空避難室兼停車空間、停車空間、電信機房、台電配電室、消防機房、管委會使用空間、電錶箱室、發電機室、水箱、梯廳、排煙室、特別安全梯、緊急昇降梯間、排氣室、機械室、環保室、儲藏室、污水機房等１８項。,鋼筋混凝土造,99年10月21日,二十八層,
RPQVMLPJJIHFFCB77CA,,88.81,住家用,鋼筋混凝土造,101年7月10日,十二層,十層 陽台 雨遮
RPPRMLPJJIHFFCB27CA,1,145.40,住家用,鋼筋混凝土造,101年1月16日,十一層,九層 陽台 雨遮
RPQVMLPJJIHFFCB77CA,,71.04,本共有部分之項目有停車空間、水箱、消防污水機房、車道、梯間、發電機室、電信機房、防空避難室兼停車空間、台電配電室、水池及噴灌機房、機車停車區、管理委員會空間、門廳、公共服務空間（交誼廳）、公共服務空間（文康室）、資源回收室、梯廳、樓梯間、機械室等十九項,鋼筋混凝土造,101年7月10日,十二層,
RPPRMLPJJIHFFCB27CA,1,109.99,本共有部分係依使用執照之建築概要表記載項目有防空避難室兼停車空間、停車空間、人行道、資源回收室、車道、升降機間、梯間、機械室、發電機房、台電配電室、消防機房、污水機房、機車停車區、門廳、管理室、電信機房、梯廳、樓梯電梯間、六米基地內通路、外廊、電梯間、水箱、排煙室、樓梯間等２４項。,鋼筋混凝土造,101年1月16日,十四層,
RPVUMLPJJIHFFCB18CA,,88.81,住家用,鋼筋混凝土造,101年7月10日,十二層,四層 陽台 雨遮
RPWUMLPJJIHFFCB28CA,,88.81,住家用,鋼筋混凝土造,101年7月10日,十二層,九層 陽台 雨遮
RPVUMLPJJIHFFCB18CA,,72.78,本共有部分之項目有停車空間、水箱、消防污水機房、車道、梯間、發電機室、電信機房、防空避難室兼停車空間、台電配電室、水池及噴灌機房、機車停車區、管理委員會空間、門廳、公共服務空間（交誼廳）、公共服務空間（文康室）、資源回收室、梯廳、樓梯間、機械室等十九項,鋼筋混凝土造,101年7月10日,十二層,
RPUUMLPJJIHFFCB08CA,,108.89,住家用,鋼筋混凝土造,101年7月10日,十二層,七層 陽台 雨遮
RPVUMLPJJIHFFCB18CA,,86.60,住家用,鋼筋混凝土造,101年7月10日,十二層,四層 陽台 雨遮
RPWUMLPJJIHFFCB28CA,,72.78,本共有部分之項目有停車空間、水箱、消防污水機房、車道、梯間、發電機室、電信機房、防空避難室兼停車空間、台電配電室、水池及噴灌機房、機車停車區、管理委員會空間、門廳、公共服務空間（交誼廳）、公共服務空間（文康室）、資源回收室、梯廳、樓梯間、機械室等十九項,鋼筋混凝土造,101年7月10日,十二層,
RPVUMLPJJIHFFCB18CA,,68.71,本共有部分之項目有停車空間、水箱、消防污水機房、車道、梯間、發電機室、電信機房、防空避難室兼停車空間、台電配電室、水池及噴灌機房、機車停車區、管理委員會空間、門廳、公共服務空間（交誼廳）、公共服務空間（文康室）、資源回收室、梯廳、樓梯間、機械室等十九項,鋼筋混凝土造,101年7月10日,十二層,
