鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
大里區,房地(土地+建物)+車位,台中市大里區德芳路二段6１之１2號,33.86,住,,,1010719,土地1建物2車位1,十二層，十三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0810512,174.67,4,3,2,有,有,5500000,31489,坡道平面,0.0,0,,RPXOMLRLQHHFFGL57CA,0.0,0.0,0.0,,
烏日區,土地,五張犁段53-18地號,104.5,農,特定農業區,農牧用地,1010518,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,460000,4402,,0.0,0,,RPPOMLTLQHHFFGL96CA,0.0,0.0,0.0,,
大里區,房地(土地+建物),台中市大里區中湖路１３０巷２６號,9.68,住,,,1010711,土地1建物1車位0,一層，騎樓,十三層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0950111,66.63,2,2,1,有,有,2100000,31517,,0.0,0,,RPQNMLLJRHHFFGL68CA,59.21,0.0,0.0,,
大里區,房地(土地+建物),台中市大里區中湖路１３０巷２８號,9.56,住,,,1010711,土地1建物1車位0,一層，騎樓,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0950111,65.78999999999999,2,2,1,有,有,2040000,31006,,0.0,0,,RPRNMLLJRHHFFGL78CA,58.48,0.0,0.0,,
大里區,房地(土地+建物),台中市大里區新忠路１８之５號,25.6,住,,,1010716,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690105,61.22,2,1,1,有,無,1800000,29402,,0.0,0,,RPQNMLNKQHHFFGL88CA,61.22,0.0,0.0,,
大里區,房地(土地+建物),台中市大里區美群路202號,105.4,,鄉村區,乙種建築用地,1010721,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0690209,122.85,0,1,2,無,無,6200000,50468,,0.0,0,,RPSNMLKKQHHFFGL78CA,122.85,0.0,0.0,,
大里區,土地,仁城段1082地號,3.31,,鄉村區,乙種建築用地,1010730,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,130000,39323,,0.0,0,,RPPNMLOKQHHFFGL88CA,0.0,0.0,0.0,,
大里區,土地,仁城段1082地號,3.31,,鄉村區,乙種建築用地,1010730,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,130000,39323,,0.0,0,,RPRNMLOKQHHFFGL09CA,0.0,0.0,0.0,,
太平區,房地(土地+建物),台中市太平區中山路二段９８號,190.57,其他,鄉村區,乙種建築用地,1010716,土地1建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0680730,126.04,9,1,10,有,無,13000000,103142,,0.0,0,,RPPNMLSJQHHFFHL66CA,126.04,0.0,0.0,,
太平區,房地(土地+建物),台中市太平區永成北路128巷33弄21號,113.29,住,,,1010722,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0980320,189.45,4,2,3,有,無,9880000,52151,,0.0,0,,RPPNMLKLQHHFFHL68CA,0.0,0.0,0.0,,
大甲區,土地,義水段124-1地號,169.16,農,,,1010709,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4050000,23942,,0.0,0,,RPQNMLLMQHHFFBL38CA,0.0,0.0,0.0,,
大甲區,土地,永信段393-10地號,282.76,農,,,1010726,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5901908,20872,,0.0,0,,RPPNMLPKQHHFFBL48CA,0.0,0.0,0.0,,
外埔區,房地(土地+建物),台中市外埔區長生路802號,666.0,工,鄉村區,丁種建築用地,1010721,土地2建物1車位0,,,工廠,,,,411.81,0,0,0,無,無,18000000,,,0.0,0,,RPPNMLSKQHHFFBL78CA,0.0,0.0,0.0,,
大甲區,土地,福順段597地號,3904.75,農,特定農業區,農牧用地,1010705,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000000,2049,,0.0,0,,RPPNMLSJQHHFFBL68CA,0.0,0.0,0.0,,
大肚區,土地,追分段1032-1地號,134.0,農,,,1010710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1135000,8470,,0.0,0,,RPSPMLKKRHHFFCL68CA,0.0,0.0,0.0,,
龍井區,房地(土地+建物)+車位,台中市龍井區竹師路一段１巷２號,67.5,住,,,1010707,土地2建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,0880211,157.89,4,2,2,有,無,3100000,19634,坡道平面,0.0,0,,RPPNMLMJRHHFFCL28CA,111.93,0.0,12.71,,
大肚區,房地(土地+建物),台中市大肚區自由路２２２巷１４號四樓,14.9,住,,,1010720,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840401,105.91,3,1,2,有,有,1300000,12275,,0.0,0,,RPQNMLRKQHHFFCL88CA,0.0,0.0,0.0,,
龍井區,土地,三德段666地號,4280.0,農,,,1010707,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26536000,6200,,0.0,0,,RPSOMLPKQHHFFCL98CA,0.0,0.0,0.0,,
沙鹿區,建物,台中市沙鹿區斗潭路４８號,0.0,,,,1010712,土地0建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0680203,41.48,3,1,1,有,無,123850,2985,,0.0,0,,RPVNMLPKQHHFFCL56CA,0.0,0.0,0.0,,
和平區,土地,埋伏坪社段4-111地號,1000.0,農,山坡地保育區,暫未編定,1010724,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,250,,0.0,0,,RPPNMLKKQHHFFEL28CA,0.0,0.0,0.0,,
潭子區,房地(土地+建物),台中市潭子區和平路５８號,85.86,住,,,1010725,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0941201,231.56,4,3,3,有,無,11000000,47504,,0.0,0,,RPSNMLLMQHHFFFL98CA,199.18,7.6,24.78,,
潭子區,房地(土地+建物),台中市潭子區勝利九街１０３號,90.0,住,,,1010726,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0880203,202.2,6,1,3,有,無,7720000,38180,,0.0,0,,RPPOMLNJRHHFFFL78CA,185.14,3.42,13.64,,
大雅區,房地(土地+建物),台中市大雅區橫山里通山路１１之８號,100.0,農,特定農業區,甲種建築用地,1010719,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0821216,166.4,4,2,3,有,無,4970000,29868,,0.0,0,,RPQNMLKKRHHFFFL58CA,0.0,0.0,0.0,,
潭子區,房地(土地+建物)+車位,台中市潭子區得福街１１８號八樓之２,27.0,住,,,1010629,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820627,172.54,4,2,3,有,有,4800000,27819,升降機械,0.0,0,,RPVNMLKLQHHFFFL09CA,98.83,1.3,19.29,,
潭子區,房地(土地+建物),台中市潭子區福仁里大愛路二段９０號,66.72,住,,,1010705,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1001214,219.0,4,2,4,有,有,11600000,52968,,0.0,0,,RPPNMLRLQHHFFFL56CA,203.73,2.63,12.64,,
潭子區,房地(土地+建物),台中市潭子區大愛路二段92巷2號,67.24,住,,,1010630,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1001214,187.45,4,2,3,有,有,9020000,48119,,0.0,0,,RPPOMLRKQHHFFFL56CA,167.89,0.0,19.56,,
大雅區,房地(土地+建物)+車位,台中市大雅區神林南路１１５巷６５號十樓之２,20.31,住,,,1010718,土地1建物1車位1,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830426,110.96000000000001,3,2,2,有,無,4400000,39653,坡道機械,0.0,0,,RPVNMLLLQHHFFFL56CA,70.97,1.28,14.93,,
西區,房地(土地+建物),台中市西區五廊街１１９號,78.0,住,,,1010710,土地2建物1車位0,全,二層,透天厝,住家用,見其他登記事項,0600119,143.93,3,2,2,有,無,6600000,45856,,0.0,0,,RPXNMLNJRHHFFAB97CA,143.93,0.0,0.0,,
西區,房地(土地+建物),台中市西區三民西路６３號,107.0,商,,,1010712,土地1建物1車位0,一層，二層，三層，四層，騎樓，見其他登記事項,四層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0970723,282.26,5,1,6,有,無,16700000,59165,,0.0,0,,RPPNMLTJQHHFFAB67CA,0.0,0.0,0.0,,
西區,房地(土地+建物)+車位,台中市西區精誠路126號7樓之8,21.52,住,,,1010725,土地1建物1車位1,七層,八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830509,106.72,2,1,1,有,有,7150000,66998,坡道平面,0.0,0,,RPPPMLRKQHHFFAB77CA,88.06,1.75,16.91,,
南區,房地(土地+建物)+車位,台中市南區復興路一段３１９之３３號,9.96,商,,,1010722,土地2建物1車位1,一層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0941219,76.32,4,0,2,有,有,3900000,51100,坡道平面,0.0,0,,RPOOMLLMQHHFFAB17CA,48.48,0.0,0.0,,
北屯區,房地(土地+建物)+車位,台中市北屯區安順北二街２３號７樓之２,18.18,住,,,1010713,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830419,106.3,2,2,2,有,有,2980000,28034,升降機械,0.0,0,,RPQOMLNLQHHFFBB57CA,62.83,1.81,8.3,,
北屯區,土地,仁德段636-1地號,873.0,其他,,,1010712,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28388000,32518,,0.0,0,,RPXOMLLLQHHFFBB08CA,0.0,0.0,0.0,,
北區,房地(土地+建物),台中市北區忠明八街１２號,35.78,住,,,1010713,土地2建物1車位0,一層，二層，騎樓,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0740725,95.39,0,0,0,無,無,4700000,49271,,0.0,0,,RPWNMLKLQHHFFBB77CA,0.0,0.0,0.0,,
北區,土地,錦村段101-139地號,55.0,住,,,1010625,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2612188,47494,,0.0,0,,RPRNMLSJQHHFFBB87CA,0.0,0.0,0.0,,
北屯區,房地(土地+建物)+車位,台中市北屯區崇德路一段４５８號１２樓之１,12.09,住,,,1010717,土地1建物2車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880119,104.66999999999999,3,2,1,有,有,4000000,38216,坡道平面,20.44,0,,RPTNMLSJQHHFFBB08CA,0.0,0.0,0.0,,
北屯區,房地(土地+建物),台中市北屯區敦化路４６７巷５５號,109.0,住,,,1001104,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010425,200.71,5,1,1,有,無,15580000,77624,,0.0,0,,RPSNMLSLQHHFFBB18CA,0.0,0.0,0.0,,
北屯區,房地(土地+建物),台中市北屯區崇德路三段１００２巷２弄３８號,90.27,住,,,1010708,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0870929,210.99,4,2,4,有,無,10400000,49291,,0.0,0,,RPWNMLLJRHHFFBB77CA,0.0,0.0,0.0,,
北區,房地(土地+建物),台中市北區進化路３３０號７樓之３,11.77,其他,,,1010717,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811228,94.08000000000001,3,2,2,有,有,2925000,31089,,0.0,0,,RPORMLQJRHHFFBB87CA,0.0,0.0,0.0,,
南屯區,房地(土地+建物)+車位,台中市南屯區五權西路二段803號五樓之7,31.55,住,,,1010707,土地2建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980825,221.22,4,2,2,有,有,13400000,60573,坡道平面,30.89,0,,RPPNMLKMQHHFFCB27CA,0.0,0.0,0.0,,
西屯區,房地(土地+建物),台中市西屯區寧漢三街２４巷１號六樓之３,4.98,住,,,1010728,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801211,28.0,1,0,1,有,有,1000000,35714,,0.0,0,,RPROMLMLQHHFFCB67CA,27.16,0.84,0.0,,
西屯區,房地(土地+建物)+車位,台中市西屯區國安一路５１之８號十二樓之１,15.46,住,,,1010625,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950825,137.37,3,2,2,有,有,6550000,47680,坡道平面,23.17,0,,RPQNMLMLQHHFFCB47CA,73.82,4.1,5.44,,
南屯區,土地,永定段846-5地號,144.06,其他,,,1010718,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4684651,32519,,0.0,0,,RPXPMLNLQHHFFCB48CA,0.0,0.0,0.0,,
南屯區,房地(土地+建物),台中市南屯區五權西路二段８７１號,101.0,住,,,1010725,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0701107,223.86,2,3,4,有,無,16700000,74600,,0.0,0,,RPTOMLSLQHHFFCB48CA,223.86,0.0,0.0,,
西屯區,土地,協安段258地號,5.17,住,,,1010706,土地13建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26000,5027,,0.0,0,,RPRNMLSJQHHFFCB97CA,0.0,0.0,0.0,,
西屯區,房地(土地+建物)+車位,台中市西屯區文心路三段６號十一樓之１１,5.67,商,,,1010726,土地1建物1車位1,十一層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,77.86,1,2,1,有,有,4780000,61392,坡道機械,18.98,0,,RPUNMLPKQHHFFCB08CA,0.0,0.0,0.0,,
南屯區,房地(土地+建物),台中市南屯區永順路３７８之１號,140.26,住,,,1010727,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0980521,289.35,5,2,4,有,無,24500000,84673,,0.0,0,,RPSNMLRKQHHFFCB08CA,250.93,3.85,34.57,,
西屯區,房地(土地+建物)+車位,台中市西屯區長安路二段183號7樓之1,19.15,住,,,1010717,土地1建物2車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810214,83.98,3,2,2,有,有,3950000,47035,坡道機械,0.0,0,,RPUOMLRKQHHFFCB38CA,0.0,0.0,0.0,,
西屯區,房地(土地+建物),台中市西屯區國安一路２１０巷２１號十二樓之５　,29.75,住,,,1010710,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0850615,142.05,3,2,2,有,有,3700000,26047,,0.0,0,,RPTOMLKLQHHFFCB67CA,82.88,2.46,7.87,,
豐原區,房地(土地+建物)+車位,台中市豐原區育仁路１１４巷１５號十四樓之３,49.87,住,,,1010724,土地1建物1車位1,十四層，十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820914,340.53,3,2,2,有,有,8700000,25549,坡道平面,0.0,0,,RPQNMLOKQHHFFAL38CA,189.35,12.71,29.72,,
豐原區,房地(土地+建物),台中市豐原區西勢路184巷3號,71.0,住,,,1010714,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0741203,124.67,4,2,2,有,無,5200000,41710,,0.0,0,,RPPNMLRKQHHFFAL58CA,0.0,0.0,0.0,,
神岡區,房地(土地+建物),台中市神岡區神岡區社口里文昌街320巷23弄10號,88.66,住,,,1010719,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0690214,107.76,4,2,3,有,無,3500000,32480,,0.0,0,本件增值稅系由買方繳納，稅額為153789元正。,RPPNMLLKQHHFFAL97CA,107.76,0.0,0.0,,
太平區,房地(土地+建物),台中市太平區中山路 一段245巷18號6樓之13,2.84,住,鄉村區,乙種建築用地,1010721,土地2建物1車位0,六層,十層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0880909,22.07,0,0,0,無,有,550000,24921,,0.0,0,,RPUNMLOKQHHFFHL96DA,0.0,0.0,0.0,,
大甲區,土地,孔門段444地號,1.0,商,,,1010726,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,85000,85000,,0.0,0,臺中市政府財政局出售市有基地,RPRNMLSJQHHFFBL98DA,0.0,0.0,0.0,,
沙鹿區,房地(土地+建物),台中市沙鹿區台中市沙鹿區自強路105巷29琥,69.0,住,,,1010719,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0690505,81.0,3,1,2,有,無,2600000,32099,,0.0,0,,RPTNMLPKQHHFFCL09DA,81.0,0.0,0.0,,
豐原區,土地,萬順段358地號,43.68,農,,,1010728,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,5723,,0.0,0,,RPOOMLRLQHHFFAL78DA,0.0,0.0,0.0,,
東勢區,土地,東勢段中嵙小段593-273地號,1003.0,其他,山坡地保育區,農牧用地,1010730,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,280000,279,,0.0,0,,RPPNMLTJQHHFFEL56DA,0.0,0.0,0.0,,
大里區,土地,德芳段1231地號,51.89,住,,,1010720,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,77086,,0.0,0,,RPQNMLRJRHHFFGL76DA,0.0,0.0,0.0,,
大里區,房地(土地+建物),台中市大里區仁祥街57號7樓,15.35,住,,,1010626,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0830104,83.43,3,2,2,有,有,2000000,23972,,0.0,0,,RPTNMLKMQHHFFGL56DA,0.0,0.0,0.0,,
烏日區,房地(土地+建物),台中市烏日區信義街229號,82.94,住,,,1010716,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0751212,150.91,4,2,2,有,無,8880000,58843,,0.0,0,,RPSNMLPKQHHFFGL76DA,140.79,5.67,4.45,,
大里區,土地,樹王段756-1地號,278.0,,鄉村區,乙種建築用地,1010724,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9800000,35252,,0.0,0,,RPRNMLKKQHHFFGL78DA,0.0,0.0,0.0,,
大里區,房地(土地+建物),台中市大里區現岱路158巷30號,78.5,住,,,1010727,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0830208,193.35,4,1,2,有,無,5000000,25860,,0.0,0,,RPQNMLQKQHHFFGL66DA,179.87,10.06,3.42,,
大里區,建物,台中市大里區仁城路30號,0.0,,,,1010622,土地0建物1車位0,一層，二層，夾層，見其他登記事項,二層,廠辦,見其他登記事項,鋼筋混凝土造,1000401,418.81,0,0,0,無,無,9800000,23400,,0.0,0,,RPTNMLQKQHHFFGL96DA,405.97,0.0,12.84,,
大里區,房地(土地+建物),台中市大里區永明街３７巷２２號,100.52,住,,,1010710,土地4建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0900626,201.48,4,3,4,有,無,13200000,65515,,0.0,0,,RPSNMLRKQHHFFGL96DA,184.86,0.0,16.62,,
霧峰區,土地,霧峰段北溝小段1-2393地號,6967.0,農,山坡地保育區,林業用地,1010725,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,459,,0.0,0,,RPVNMLRLQHHFFGL37DA,0.0,0.0,0.0,,
大里區,房地(土地+建物),台中市大里區公教街220號,93.86,住,鄉村區,乙種建築用地,1010726,土地7建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0821119,162.98,4,2,3,有,無,6000000,36814,,0.0,0,,RPWNMLRJRHHFFGL37DA,162.98,0.6,0.0,,
潭子區,房地(土地+建物),台中市潭子區臺中市潭子區中山路1段285-1號,2635.08,工,,,1010720,土地1建物2車位0,全,一層,透天厝,工商用,鋼造,0700328,1183.79,5,2,3,有,無,163000000,137693,,0.0,0,,RPPNMLOKQHHFFFL88DA,1183.79,0.0,0.0,,
潭子區,土地,聚興段789-13地號,115.71,其他,山坡地保育區,農牧用地,1010703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,462840,4000,,0.0,0,,RPSNMLMLQHHFFFL09DA,0.0,0.0,0.0,,
東勢區,土地,東勢段中嵙小段593-274地號,1001.0,其他,山坡地保育區,農牧用地,1010731,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,280000,280,,0.0,0,,RPQNMLNKQHHFFEL78DA,0.0,0.0,0.0,,
后里區,房地(土地+建物),台中市后里區甲后路1269號,62.0,其他,山坡地保育區,丙種建築用地,1010709,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0691105,81.9,4,3,2,有,無,1500000,18315,,0.0,0,本買賣案件係屬三親等間特殊交易其交易價格可能異於市場正常交易價格,RPSOMLRJRHHFFAL09DA,81.9,0.0,0.0,,
大肚區,房地(土地+建物),台中市大肚區遊園路一段87巷2弄39號,80.56,住,鄉村區,乙種建築用地,1010730,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0691225,93.24,2,1,1,有,無,2500000,26813,,0.0,0,,RPUNMLLLQHHFFCL88DA,93.24,0.0,0.0,,
太平區,房地(土地+建物)+車位,台中市太平區樹孝路274巷20之1號三樓,24.89,住,,,1010718,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0820630,136.9,3,2,2,有,有,2800000,20453,坡道平面,0.0,0,,RPWNMLQJRHHFFHL37DA,80.47,0.0,8.64,,
豐原區,房地(土地+建物),台中市豐原區鐮村路６８５巷１４號,80.33,住,鄉村區,乙種建築用地,1010726,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700712,88.94,5,2,2,有,無,4980000,55993,,0.0,0,,RPTNMLQKQHHFFAL88CA,88.94,0.0,0.0,,
豐原區,房地(土地+建物),台中市豐原區自強南街１９號,57.0,其他,,,1010629,土地1建物1車位0,一層，二層，三層，騎樓,三層,店面(店鋪),住商用,鋼筋混凝土造,0660119,166.0,0,0,0,無,無,7600000,45783,,0.0,0,4樓與5樓係屬增建大約33.88坪,RPTNMLMLQHHFFAL58CA,166.0,0.0,0.0,,
豐原區,房地(土地+建物)+車位,台中市豐原區保康路２８號四樓之三,24.52,住,,,1010711,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860303,139.44,3,2,2,有,有,3500000,25100,升降機械,0.0,0,,RPTNMLLLQHHFFAL48CA,81.41,0.0,11.14,,
豐原區,房地(土地+建物),台中市豐原區東陽路７６號,66.62,其他,山坡地保育區,丙種建築用地,1010620,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0690310,64.08,6,1,2,有,無,3000000,46820,,0.0,0,本買賣案件係屬三親等間特殊交易其交易價格可能異於市場正常交易價格,RPUNMLLLQHHFFAL58CA,64.08,0.0,0.0,,
神岡區,房地(土地+建物),台中市神岡區溪洲路５號,102.0,其他,特定農業區,甲種建築用地,1010723,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1010502,221.81,4,2,3,有,無,6200000,27952,,0.0,0,,RPVNMLSLQHHFFAL76CA,204.35,0.0,17.46,,
