編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOQMLQKJHIFFCB37DA,,132.18,本共有部分係依使用執照之建築概要表記載項目有防空避難室兼停車空間、消防機械室、機械室、水箱室、梯廳、樓梯間、排煙室、電信室、台電配電室、發電機室、管理服務中心、停車空間、車道、電梯間、環保室、水箱、公共服務空間等十七項,鋼筋混凝土造,101年9月26日,十三層,
RPRQMLQKJHIFFCB67DA,,165.11,住家用,鋼筋混凝土造,101年9月26日,十三層,五層 陽台 雨遮
RPRQMLQKJHIFFCB67DA,,132.18,本共有部分係依使用執照之建築概要表記載項目有防空避難室兼停車空間、消防機械室、機械室、水箱室、梯廳、樓梯間、排煙室、電信室、台電配電室、發電機室、管理服務中心、停車空間、車道、電梯間、環保室、水箱、公共服務空間等十七項,鋼筋混凝土造,101年9月26日,十三層,
RPXNMLSKKIHFFFL96DA,18,36.17,住家用,鋼筋混凝土造,83年12月5日,十七層,四層 陽台
RPXNMLSKKIHFFFL96DA,18,10.82,共有部份,鋼筋混凝土造,83年12月5日,二十五層,
RPQOMLTKKIHFFCL78DA,2,200.76,見其他登記事項,鋼筋混凝土造,100年5月9日,四層,
RPROMLPLKIHFFCL58DA,37,101.64,住商用,加強磚造、磨石地床、水泥平頂,65年1月10日,二層,一層 二層 騎樓
RPWQMLQKJHIFFCB18DA,,165.11,住家用,鋼筋混凝土造,101年9月26日,十三層,四層 陽台 雨遮
RPWQMLQKJHIFFCB18DA,,132.18,本共有部分係依使用執照之建築概要表記載項目有防空避難室兼停車空間、消防機械室、機械室、水箱室、梯廳、樓梯間、排煙室、電信室、台電配電室、發電機室、管理服務中心、停車空間、車道、電梯間、環保室、水箱、公共服務空間等十七項,鋼筋混凝土造,101年9月26日,十三層,
RPXQMLQKJHIFFCB28DA,,133.88,住家用,鋼筋混凝土造,101年9月26日,十三層,九層 陽台 雨遮
RPXQMLQKJHIFFCB28DA,,116.55,本共有部分係依使用執照之建築概要表記載項目有防空避難室兼停車空間、消防機械室、機械室、水箱室、梯廳、樓梯間、排煙室、電信室、台電配電室、發電機室、管理服務中心、停車空間、車道、電梯間、環保室、水箱、公共服務空間等十七項,鋼筋混凝土造,101年9月26日,十三層,
RPURMLQKJHIFFCB08DA,,133.88,住家用,鋼筋混凝土造,101年9月26日,十三層,五層 陽台 雨遮
RPURMLQKJHIFFCB08DA,,116.55,本共有部分係依使用執照之建築概要表記載項目有防空避難室兼停車空間、消防機械室、機械室、水箱室、梯廳、樓梯間、排煙室、電信室、台電配電室、發電機室、管理服務中心、停車空間、車道、電梯間、環保室、水箱、公共服務空間等十七項,鋼筋混凝土造,101年9月26日,十三層,
RPQRMLQKJHIFFCB67DA,,133.88,住家用,鋼筋混凝土造,101年9月26日,十三層,六層 陽台 雨遮
RPQRMLQKJHIFFCB67DA,,116.55,本共有部分係依使用執照之建築概要表記載項目有防空避難室兼停車空間、消防機械室、機械室、水箱室、梯廳、樓梯間、排煙室、電信室、台電配電室、發電機室、管理服務中心、停車空間、車道、電梯間、環保室、水箱、公共服務空間等十七項,鋼筋混凝土造,101年9月26日,十三層,
RPQNMLKLKIHFFCB86DA,34,86.84,住家用,鋼筋混凝土造,67年12月22日,四層,四層
RPPNMLLLKIHFFAB66DA,22,84.35,商業用,鋼筋混凝土造,79年11月28日,十二層,十層 陽台
RPPNMLLLKIHFFAB66DA,22,23.92,避難室，梯間，人行道，配電室，水塔，機械房,鋼筋混凝土造,79年11月28日,十二層,
RPXRMLKLKIHFFCB97DA,16,35.91,住家用,鋼筋混凝土造,85年12月9日,十七層,十層 陽台
RPXRMLKLKIHFFCB97DA,16,17.13,共有部份,鋼筋混凝土造,85年12月9日,十七層,
RPPQMLPLKIHFFAB37DA,11,72.97,店舖．人行道,鋼筋混凝土造,91年4月1日,十二層,一層 騎樓
RPPQMLPLKIHFFAB37DA,11,44.05,共用,鋼筋混凝土造,91年4月1日,十二層,
RPTNMLRLKIHFFHL66CA,,247.38,住宅、停車空間,鋼筋混凝土造,101年8月20日,四層,一層 二層 三層 四層 陽台
RPTNMLRLKIHFFHL66CA,,2.80,台電受電室、電信室、樓梯間,鋼筋混凝土造,101年8月20日,一層,
RPSOMLPLKIHFFHL09CA,17,79.34,集合住宅,鋼筋混凝土造,84年7月28日,十二層,二層 陽台 花台
RPSOMLPLKIHFFHL09CA,17,19.02,避難室、人行道、梯間、機房、水箱,鋼筋混凝土造,84年7月28日,十二層,
SPSOMLPLKIHFFHL56CA,17,8.43,停車場,鋼筋混凝土造,84年7月28日,十二層,
RPXOMLOLKIHFFHL86CA,14,11.92,防空避難室兼停車空間、梯間、人行道、開放空間、機械室、水箱,鋼筋混凝土造,87年12月29日,十三層,
RPUNMLSJJHIFFHL56CA,34,62.22,住家用,加強磚造,68年3月31日,一層,一層
RPTNMLOKJHIFFFL58CA,18,50.89,住家用,鋼筋混凝土造,83年8月24日,十七層,十一層 陽台
RPTNMLOKJHIFFFL58CA,18,15.29,共有部份,鋼筋混凝土造,83年8月24日,十七層,
RPTNMLPKJHIFFFL68CA,7,222.82,住宅、停車空間、人行道,鋼筋混凝土造,94年12月1日,四層,一層 二層 三層 四層 陽台 騎樓 雨遮
RPQOMLLLKIHFFGL38CA,82,144.18,住商用,見其他登記事項,19年9月1日,三層,
RPSOMLLKJHIFFGL38CA,21,78.95,集合住宅,鋼筋混凝土造,81年4月15日,五層,五層 陽台
RPSOMLLKJHIFFGL38CA,21,1.16,共有部份,鋼筋混凝土造,81年4月15日,五層,
RPTNMLOLKIHFFFL78CA,5,171.65,見其他登記事項,鋼筋混凝土造,96年7月16日,四層,
RPSNMLRLKIHFFFL98CA,44,333.06,商業用,鋼造,58年5月1日,一層,
RPSNMLRLKIHFFFL98CA,44,225.68,商業用,加強磚造,58年5月1日,二層,
RPXPMLPLKIHFFAB97CA,31,40.13,住家用,鋼筋混凝土造,70年11月11日,五層,三層 陽台
RPUOMLOLKIHFFAB47CA,18,72.11,住家用,鋼筋混凝土造,84年1月13日,十九層,四層 陽台
RPTOMLOLKIHFFAB37CA,44,70.25,住家用,加強磚造,58年2月4日,二層,一層 二層
SPUOMLOLKIHFFAB57CA,18,1.14,商業用,鋼筋混凝土造,84年1月13日,十九層,
RPOOMLOLKIHFFAB86CA,22,345.56,辦公室,鋼骨造,80年4月2日,三十七層,十五層
RPOOMLOLKIHFFAB86CA,22,228.77,機械房．梯間．水箱．屋頂突出物,鋼骨造,80年4月2日,三十七層,
RPRNMLOLKIHFFAB07CA,17,81.51,集合住宅,鋼筋混凝土造,84年12月5日,八層,三層 陽台 花台
RPRNMLOLKIHFFAB07CA,17,40.19,水箱，機械室，樓梯間，停車空間，防空避難室,鋼筋混凝土造,84年12月5日,八層,
RPVNMLSLKIHFFAB87CA,24,281.12,住商用,鋼筋混凝土造,78年5月3日,七層,一層 二層 陽台 騎樓 地下層
RPVNMLSLKIHFFAB87CA,24,22.86,避難室．梯間．機械房．人行道,鋼筋混凝土造,78年5月3日,七層,
RPQPMLSLKIHFFAB57CA,19,22.24,住家用,鋼筋混凝土造,83年5月4日,十二層,五層 陽台
RPQPMLSLKIHFFAB57CA,19,9.59,防空避難室．停車空間．樓梯間．機械室．水塔,鋼筋混凝土造,83年5月4日,十二層,
RPVPMLMLKIHFFAB47CA,20,113.11,住家用,鋼筋混凝土造,82年5月25日,六層,二層 陽台 花台
RPVPMLMLKIHFFAB47CA,20,39.59,防空避難室兼停車空間，水箱，機械室，梯間,鋼筋混凝土造,82年5月25日,六層,
RPPNMLOLKIHFFAB86CA,28,91.83,國民住宅,鋼筋混凝土造,73年5月28日,五層,五層 陽台
RPQOMLMLKIHFFAB86CA,17,108.93,集合住宅,鋼筋混凝土造,85年6月10日,十四層,六層 陽台 花台
RPQOMLMLKIHFFAB86CA,17,10.98,共同使用,鋼筋混凝土造,85年6月10日,十四層,
RPQOMLMLKIHFFAB86CA,17,66.78,共同使用,鋼筋混凝土造,85年6月10日,十四層,
RPQOMLMLKIHFFAB86CA,17,.15,守衛室,鋼筋混凝土造,85年6月10日,十四層,
RPQOMLKLKIHFFAB66CA,35,52.00,住家用,鋼筋混凝土造,66年12月30日,五層,地下層
RPQPMLKLKIHFFAB76CA,23,17.15,商業用,鋼筋混凝土造,78年9月20日,十一層,一層
RPQPMLKLKIHFFAB76CA,23,7.79,共有部份,鋼筋混凝土造,78年9月20日,十一層,
RPQPMLKLKIHFFAB76CA,23,8.21,人行道，走道，避難室，停車空間，梯間,鋼筋混凝土造,78年9月20日,十一層,
RPRPMLKLKIHFFAB86CA,1,89.79,集合住宅,鋼筋混凝土造,101年5月28日,十五層,三層 陽台 雨遮
RPSPMLKLKIHFFAB96CA,18,177.34,住商用,鋼筋混凝土造,84年2月20日,八層,一層 二層 陽台 騎樓 花台
RPSPMLKLKIHFFAB96CA,18,90.67,梯間．防空避難室．停車空間．機械室．水箱,鋼筋混凝土造,84年2月20日,八層,
RPPOMLLLKIHFFAB66CA,,283.09,人行道、店舖、住宅、停車空間、機械室,鋼筋混凝土造,101年10月2日,四層,一層 二層 三層 四層 陽台 騎樓 雨遮 見其他登記事項
RPXNMLLLKIHFFAB37CA,12,82.63,集合住宅,鋼筋混凝土造,89年8月29日,十四層,十二層 陽台 雨遮
RPSQMLKLKIHFFAB07CA,20,12.33,防空避難室，停車空間，管理員辦公室,鋼筋混凝土造,81年5月27日,七層,
RPSQMLKLKIHFFAB07CA,20,84.78,集合住宅,鋼筋混凝土造,81年5月27日,七層,五層 陽台
RPSQMLKLKIHFFAB07CA,20,11.50,人行道、水塔、梯間、門廳、機械房、突出物,鋼筋混凝土造,81年5月27日,七層,
RPTQMLKLKIHFFAB17CA,31,22.18,住家用,鋼筋混凝土造,70年12月31日,十一層,八層
RPTQMLKLKIHFFAB17CA,31,9.61,人行道，走道，電梯間，梯間，避難室，變電室，停車空間,鋼筋混凝土造,70年12月31日,十一層,
RPUQMLKLKIHFFAB27CA,31,20.09,住家用,鋼筋混凝土造,70年12月31日,十一層,七層
RPUQMLKLKIHFFAB27CA,31,10.08,人行道，走道，電梯間，梯間，避難室，變電室，停車空間,鋼筋混凝土造,70年12月31日,十一層,
RPWPMLRJJHIFFAB77CA,2,336.02,儲藏室．人行道．停車空間．店舖．住宅．樓梯間,鋼筋混凝土造,99年7月3日,四層,一層 二層 三層 四層 陽台 騎樓 雨遮 地下一層 見其他登記事項
RPOPMLOJJHIFFAB66CA,29,143.33,商業用,鋼筋混凝土造,73年1月17日,四層,二層 陽台
RPOPMLOJJHIFFAB66CA,20,2.02,電梯間，機械室，水塔,鋼筋混凝土造,81年9月14日,十二層,
RPQNMLNJJHIFFAB56CA,18,115.53,防空避難室．人行道．水塔．樓梯間．機械室,鋼筋混凝土造,83年12月7日,十三層,
RPQNMLNJJHIFFAB56CA,18,23.57,共有部份,鋼筋混凝土造,83年12月7日,十三層,
RPQNMLNJJHIFFAB56CA,18,282.17,住家用,鋼筋混凝土造,83年12月7日,十三層,七層 陽台 花台
RPOPMLNJJHIFFAB56CA,,49.96,集合住宅,鋼筋混凝土造,101年5月28日,十五層,三層 陽台
RPVOMLRLKIHFFAB87CA,12,65.79,住家用,鋼筋混凝土造,89年5月5日,十四層,五層 陽台
RPVOMLRLKIHFFAB87CA,12,44.75,共有部份,鋼筋混凝土造,89年5月5日,十四層,
RPVNMLSJJHIFFAB57CA,2,109.93,集合住宅,鋼筋混凝土造,100年1月27日,十五層,二層 陽台 雨遮
RPVNMLSJJHIFFAB57CA,2,17.59,本共有部份係依使用執照之建築概要表記載項目有梯廳、排煙室、樓梯間、緊急升降機電梯、行動不便電梯等五項。,鋼筋混凝土造,100年1月27日,十五層,
RPVNMLSJJHIFFAB57CA,2,8.95,本共有部份係依使用執照之建築概要表記載項目有人行道、公共服務空間〈管理室、會客室、宅配室、交誼廳、烤箱、蒸氣室、ＳＰＡ池、梳妝室、更衣室〉、開放空間、垃圾集中室、涼亭、緊急升降機電梯、行動不便電梯、梯廳、排煙室、樓梯間、水箱、電梯機房等二十一項。,鋼筋混凝土造,100年1月27日,十五層,
RPVNMLSJJHIFFAB57CA,2,33.46,本共有部份係依使用執照之建築概要表記載項目有排煙室、樓梯間、防空避難室兼停車空間、台電配電室、發電機房、車道、泳池機房、電錶室、機房、緊急升降機電梯、行動不便電梯、停車空間、電信機房、水箱、消防機房等十五項。,鋼筋混凝土造,100年1月27日,十五層,
RPTWMLQKJHIFFBB28CA,14,107.69,住家用,鋼筋混凝土造,88年2月1日,九層,五層 陽台
RPTWMLQKJHIFFBB28CA,14,59.91,共有部份,鋼筋混凝土造,88年2月1日,九層,
RPRNMLLKJHIFFHL28CA,,257.30,停車空間、人行道、住宅、機電設備空間、梯間,鋼筋混凝土造,101年6月4日,四層,一層 二層 三層 四層 陽台 騎樓 雨遮 見其他登記事項
RPSPMLOJJHIFFBB17CA,29,82.51,住家用,鋼筋混凝土造,72年6月16日,五層,五層 陽台
RPPRMLNJJHIFFBB96CA,14,175.12,店舖，集合住宅,鋼筋混凝土造,88年4月15日,四層,一層 二層 三層 四層 陽台
RPPRMLNJJHIFFBB96CA,14,.00,共有部份,鋼筋混凝土造,88年4月15日,四層,
RPPRMLNJJHIFFBB96CA,14,66.02,共有部份,鋼筋混凝土造,88年4月15日,四層,
RPROMLNJJHIFFBB86CA,30,75.54,住家用,鋼筋混凝土造,71年8月20日,五層,五層
RPTNMLNJJHIFFBB96CA,19,74.21,住家用,鋼筋混凝土造,82年8月7日,七層,四層 陽台
RPTNMLNJJHIFFBB96CA,19,33.22,共有部份,鋼筋混凝土造,82年8月7日,七層,
RPUQMLRJJHIFFBB77CA,12,73.92,住家用,鋼筋混凝土造,89年8月19日,八層,三層 陽台
RPUQMLRJJHIFFBB77CA,12,18.99,共有部份,鋼筋混凝土造,89年8月19日,八層,
RPUQMLRJJHIFFBB77CA,12,7.02,共有部份,鋼筋混凝土造,89年8月19日,八層,
RPQNMLMLKIHFFBB86CA,17,33.63,住家用,鋼筋混凝土造,84年6月26日,二十四層,五層 陽台
RPQNMLMLKIHFFBB86CA,17,10.30,共有部份,鋼筋混凝土造,84年6月26日,二十四層,
RPQNMLMLKIHFFBB86CA,17,7.78,共有部份,鋼筋混凝土造,84年6月26日,二十四層,
RPOPMLLLKIHFFBB76CA,19,94.09,住家用,鋼筋混凝土造,83年4月20日,八層,七層 陽台 花台
RPOPMLLLKIHFFBB76CA,19,32.86,共有部份,鋼筋混凝土造,83年4月20日,八層,
RPOQMLTKKIHFFBB57CA,8,125.16,住家用,ＲＣ造,93年9月3日,十四層,十層 陽台 雨遮
RPOQMLTKKIHFFBB57CA,8,67.87,共有部份,ＲＣ造,93年9月3日,十四層,
RPROMLKLKIHFFBB86CA,28,97.33,國民住宅,鋼筋混凝土造,74年3月23日,十四層,一層 平台 花台
RPVQMLKLKIHFFBB47CA,28,91.53,國民住宅,鋼筋混凝土造,74年3月23日,十四層,七層 陽台 花台
RPSQMLKLKIHFFBB17CA,3,89.62,住家用,鋼筋混凝土造,98年8月5日,十八層,三層 陽台 雨遮
RPSQMLKLKIHFFBB17CA,3,12.87,共有部份,鋼筋混凝土造,98年8月5日,十八層,
RPSQMLKLKIHFFBB17CA,3,40.22,共有部份,鋼筋混凝土造,98年8月5日,十八層,
RPTNMLPLKIHFFBB47CA,15,40.64,住家用,鋼筋混凝土造,86年8月21日,十四層,十四層 陽台 花台
RPTNMLPLKIHFFBB47CA,15,8.81,共有部份,鋼筋混凝土造,86年8月21日,十四層,
RPTNMLPLKIHFFBB47CA,15,13.06,共有部份,鋼筋混凝土造,86年8月21日,十四層,
RPQPMLOLKIHFFBB27CA,19,91.83,住家用,鋼筋混凝土造,82年8月7日,七層,四層 陽台
RPQPMLOLKIHFFBB27CA,19,38.11,共有部份,鋼筋混凝土造,82年8月7日,七層,
RPWOMLPLKIHFFBB87CA,32,85.19,住家用,鋼筋混凝土造,69年7月9日,五層,五層 陽台
RPPPMLMLKIHFFBB96CA,16,44.25,住家用,鋼筋混凝土造,85年6月27日,二十四層,十二層 陽台
RPUPMLMLKIHFFBB47CA,34,86.95,住家用,鋼筋混凝土造,68年1月23日,五層,二層 陽台
RPTQMLMLKIHFFBB47CA,30,86.38,國民住宅,鋼筋混凝土造,71年10月5日,五層,五層 陽台
RPPNMLKMKIHFFBB66CA,18,21.84,住家用,鋼筋混凝土造,83年7月25日,七層,七層 花台
RPPNMLKMKIHFFBB66CA,18,7.96,共有部份,鋼筋混凝土造,83年7月25日,七層,
RPWNMLMJJHIFFBB17CA,19,25.20,住家用,鋼筋混凝土造,82年12月11日,十三層,七層 陽台
RPWNMLMJJHIFFBB17CA,19,12.19,共有部份,鋼筋混凝土造,82年12月11日,十三層,
RPQOMLMLKIHFFEL28CA,2,306.59,人行道‧店舖‧停車空間‧住宅,鋼筋混凝土造,99年6月4日,四層,一層 二層 三層 四層 陽台 騎樓 雨遮
RPQQMLSJJHIFFAB37CA,8,52.77,集合住宅,鋼筋混凝土造,93年12月13日,十層,二層 陽台
RPQQMLSJJHIFFAB37CA,8,57.92,共用,鋼筋混凝土造,93年12月13日,十層,
RPOOMLRLKIHFFCL38CA,3,190.95,住宅、停車空間,ＲＣ鋼筋混凝土造,99年2月25日,四層,一層 二層 三層 四層 陽台 雨遮
RPRNMLQJJHIFFBB07CA,4,57.14,住家用,鋼筋混凝土造,97年9月30日,十五層,十五層 陽台 雨遮
RPRNMLQJJHIFFBB07CA,4,38.68,共有部份,鋼筋混凝土造,97年9月30日,十五層,
RPQNMLQJJHIFFBB96CA,20,157.13,住家用,鋼筋混凝土造,81年11月20日,八層,六層 陽台
RPQNMLQJJHIFFBB96CA,20,21.00,商業用,鋼筋混凝土造,81年11月20日,八層,
RPUPMLMJJHIFFCL28CA,30,636.00,廠房　,鋼造,71年7月25日,一層,一層
RPUPMLMJJHIFFCL28CA,37,900.00,廠房　,鐵架石棉瓦壁、石棉瓦頂、水泥地床　,64年3月24日,一層,一層
RPUPMLMJJHIFFCL28CA,37,294.00,倉庫、辦事處,鐵架磚壁、石棉瓦頂、水泥地床　,64年3月24日,一層,一層
RPUPMLMJJHIFFCL28CA,37,90.00,廠房　,鐵架磚壁、石棉瓦頂、水泥地床　,64年3月24日,一層,一層
RPUOMLLLKIHFFCL38CA,15,126.42,店舖、住房、梯間,鋼筋混凝土造,86年6月19日,三層,一層 二層 三層 屋頂突出物
RPWOMLLLKIHFFCL58CA,30,80.66,國民住宅,鋼筋混凝土造,72年2月3日,五層,四層
RPWOMLLLKIHFFCL58CA,30,1.40,梯間、國民住宅,鋼筋混凝土造,72年2月3日,五層,
RPWNMLRLKIHFFBB97CA,,269.85,住宅、樓梯間,鋼筋混凝土造,101年7月17日,四層,一層 二層 三層 四層 陽台 見其他登記事項
