鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
南區,房地(土地+建物)+車位,台中市南區忠明南路７２４號２樓之２,9.7,住,,,1011225,土地1建物1車位1,二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831014,146.75,3,2,2,有,有,4400000,29983,坡道平面,0.0,0,,RPOPMLOLJHIFFAB86CA,103.83,1.01,7.37,,
南區,房地(土地+建物),台中市南區美村南路８２號１５樓之３,7.82,住,,,1011230,土地1建物1車位0,十五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840315,111.31,3,2,2,有,有,4400000,39529,,0.0,0,,RPXOMLKMJHIFFAB37CA,71.44,0.0,10.99,,
西區,房地(土地+建物),台中市西區博館路270號4樓之4,18.33,住,,,1011221,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790611,92.83000000000001,3,2,2,有,無,2900000,31240,,0.0,0,,RPQNMLRLJHIFFAB17CA,57.5,2.8,9.07,,
潭子區,房地(土地+建物)+車位,台中市潭子區榮興街８３巷９號五樓之２,17.43,住,,,1011224,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820525,80.9,3,2,1,有,有,3230000,39926,坡道機械,0.0,0,,RPWNMLSLJHIFFFL76CA,62.66,10.2,8.04,,
潭子區,房地(土地+建物),台中市潭子區大富路一段2巷50弄10號,81.08,住,,,1011217,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0821223,171.63,6,2,4,有,無,6000000,34959,,0.0,0,,RPWOMLLLJHIFFFL78CA,151.92,19.71,0.0,,
大雅區,房地(土地+建物)+車位,台中市大雅區文雅里中山北路１１７巷２１號地下層,24.32,住,,,1011225,土地1建物2車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820407,1082.96,3,2,2,有,無,3800000,3509,坡道平面,0.0,0,,RPRNMLQLJHIFFFL68CA,73.74,0.0,12.69,,
潭子區,土地,嘉仁段602地號,3746.53,農,,,1011226,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,96029500,25632,,0.0,0,,RPQOMLPLJHIFFFL58CA,0.0,0.0,0.0,,
潭子區,房地(土地+建物)+車位,台中市潭子區中山路二段１３７巷９號十二樓,13.76,住,,,1011224,土地1建物1車位1,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830610,147.91,3,2,2,有,有,4020000,27179,升降機械,0.0,0,,RPQOMLQJKHIFFFL58CA,0.0,0.0,0.0,,
潭子區,房地(土地+建物),台中市潭子區得天街９１巷３０號,139.81,住,,,1011222,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0830528,211.32,3,2,4,有,無,10800000,51107,,0.0,0,,RPTOMLRJKHIFFFL98CA,199.23,4.35,7.74,,
潭子區,土地,大富段171地號,519.8,農,,,1011220,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5503382,10587,,0.0,0,,RPXOMLLJKHIFFFL78CA,0.0,0.0,0.0,,
潭子區,土地,大富段168地號,520.81,農,,,1011220,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5514075,10587,,0.0,0,,RPOPMLLJKHIFFFL97CA,0.0,0.0,0.0,,
潭子區,土地,大富段172地號,544.64,農,,,1011220,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5766057,10587,,0.0,0,,RPPPMLLJKHIFFFL08CA,0.0,0.0,0.0,,
潭子區,土地,嘉仁段598-1地號,30.76,農,,,1011221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,16255,,0.0,0,,RPQPMLLJKHIFFFL18CA,0.0,0.0,0.0,,
潭子區,房地(土地+建物),台中市潭子區榮興街40號,10.86,住,,,1011225,土地1建物1車位0,一層，二層,十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0831205,101.83,1,1,1,有,無,6200000,60886,,0.0,0,,RPRPMLLJKHIFFFL28CA,77.2,0.0,7.32,,
大雅區,房地(土地+建物),台中市大雅區神林路一段２３１巷１弄３４號,79.75,住,特定農業區,甲種建築用地,1011219,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820304,198.45999999999998,4,2,2,有,無,6100000,30737,,0.0,0,,RPTOMLLJKHIFFFL38CA,141.2,11.43,11.26,,
大雅區,房地(土地+建物),台中市大雅區神林路一段４１４巷５２之２３號,112.03,住,特定農業區,甲種建築用地,1011221,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0821213,172.16,4,3,3,有,無,6780000,39382,,0.0,0,,RPUOMLLJKHIFFFL48CA,167.4,0.0,4.76,,
潭子區,房地(土地+建物),台中市潭子區潭子街一段４８之２號,113.35,住,,,1011128,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0690712,201.5,0,0,0,無,無,8000000,39702,,0.0,0,,RPROMLOJKHIFFFL48CA,201.5,0.0,0.0,,
大雅區,土地,花眉段71-21地號,2259.0,農,,,1011225,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,32000000,14166,,0.0,0,,RPQNMLSKJHIFFFL68CA,0.0,0.0,0.0,,
大雅區,房地(土地+建物)+車位,台中市大雅區學府路１０１巷２６弄３號四樓之２,19.74,住,,,1020114,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850105,86.32,3,2,2,有,無,3160000,36608,升降機械,0.0,0,,RPUNMLRKJHIFFFL98CA,74.73,2.0,9.59,,
東勢區,建物,台中市東勢區新盛街４７８巷１３號,0.0,,,,1011208,土地0建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1011012,194.97,5,2,3,有,無,6550000,33595,,0.0,0,,RPOOMLSLJHIFFEL58CA,178.15,0.0,16.82,,
東勢區,土地,石圍墻段石圍墻小段1017-1地號,4556.0,,山坡地保育區,農牧用地,1011230,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3880000,852,,0.0,0,,RPPPMLLMJHIFFEL18CA,0.0,0.0,0.0,,
新社區,建物,台中市新社區中和街四段81巷12號,0.0,,,,1000605,土地0建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1011017,240.79,4,2,3,有,無,3800000,15781,,0.0,0,,RPSNMLOLJHIFFEL48CA,235.38,0.0,5.41,,
新社區,土地,新農段214-58地號,132.98,住,,,1000605,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3430000,25793,,0.0,0,,RPQOMLOLJHIFFEL38CA,0.0,0.0,0.0,,
新社區,建物,台中市新社區中和街四段81巷10號,0.0,,,,1000605,土地0建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1011017,211.81,4,2,3,有,無,3400000,16052,,0.0,0,,RPROMLOLJHIFFEL48CA,202.61,0.0,9.2,,
東勢區,房地(土地+建物),台中市東勢區新盛接478巷13號,130.82,住,,,1011208,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1011012,178.15,5,2,3,有,無,6550000,36767,,0.0,0,1.營業人興建房屋完成後第1次移轉2.所有權人與營業人合建分屋銷售,RPRNMLNLJHIFFEL28CA,0.0,0.0,0.0,,
東勢區,房地(土地+建物),台中市東勢區新盛街５１６巷１０號,89.74,住,,,1011213,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1011012,197.95,5,2,3,有,無,6950000,35110,,0.0,0,1.營業人興建房屋完成後第1次移轉2.所有權人與營業人合建分屋銷售,RPWNMLNLJHIFFEL78CA,181.13,0.0,16.82,,
新社區,土地,新農段214-57地號,133.99,住,,,1000605,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3642000,27181,,0.0,0,,RPPNMLOLJHIFFEL18CA,0.0,0.0,0.0,,
新社區,土地,新農段214-59地號,132.97,住,,,1000609,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3598000,27059,,0.0,0,,RPUNMLOLJHIFFEL68CA,0.0,0.0,0.0,,
新社區,建物,台中市新社區中和街四段81巷8號,0.0,,,,1000609,土地0建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1011017,240.79,4,2,3,有,無,3800000,15781,,0.0,0,,RPVNMLOLJHIFFEL78CA,235.38,0.0,5.41,,
大里區,房地(土地+建物),台中市大里區環中東路六段２９０號,1058.02,住,,,1011120,土地1建物1車位0,一層,一層,廠辦,住家用,見其他登記事項,0950824,287.95,0,0,0,無,無,57780000,200660,,0.0,0,,RPSQMLRKJHIFFGL56CA,0.0,0.0,0.0,,
霧峰區,土地,豐正段516-6地號,99.29,農,特定農業區,農牧用地,1020102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,347510,3500,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSPMLRKJHIFFGL09CA,0.0,0.0,0.0,,
霧峰區,土地,霧峰段坑口小段68-2地號,1736.0,,山坡地保育區,農牧用地,1011221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,1210,,0.0,0,,RPUNMLSKJHIFFGL56CA,0.0,0.0,0.0,,
大里區,房地(土地+建物)+車位,台中市大里區向學一路１２８號三樓,23.79,住,,,1011226,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0821202,148.21,3,2,2,有,有,3350000,22603,坡道平面,0.0,0,車位持分併入公設,RPQNMLKLJHIFFGL08CA,74.42,1.27,16.37,,
烏日區,土地,北里段196地號,3869.0,農,特定農業區,農牧用地,1020107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,69630000,17997,,0.0,0,,RPQQMLSKJHIFFGL09CA,0.0,0.0,0.0,,
大里區,房地(土地+建物),台中市大里區國中一路４６巷４５號,380.92,工,,,1011129,土地1建物1車位0,一層，二層，電梯樓梯間,二層,廠辦,見其他登記事項,見其他登記事項,0720601,188.24,2,2,2,有,無,13820000,73417,,0.0,0,,RPRQMLOLJHIFFGL88CA,185.43,0.0,2.81,,
大里區,房地(土地+建物)+車位,台中市大里區中興路二段１５３巷６號四樓,14.27,住,,,1011127,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0830917,440.44,3,2,2,有,有,3200000,7265,升降機械,0.0,0,,RPSNMLMLJHIFFGL48CA,90.22,0.0,6.69,,
烏日區,土地,高鐵段517地號,118.02,其他,,,1011229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3186540,27000,,0.0,0,道路用地,RPQOMLMLJHIFFGL38CA,0.0,0.0,0.0,,
大里區,房地(土地+建物),台中市大里區益民路二段１８１巷４０弄２號,87.89,住,,,1011206,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0861229,216.34,5,3,2,有,無,8300000,38366,,0.0,0,,RPRNMLNLJHIFFGL48CA,184.76,0.0,31.58,,
大里區,房地(土地+建物),台中市大里區新仁路一段２５４號,98.31,住,鄉村區,乙種建築用地,1011110,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0660426,99.48,1,2,1,有,無,5060000,50864,,0.0,0,,RPTNMLRKJHIFFGL98CA,99.48,0.0,0.0,,
大里區,土地,振坤段560地號,156.41,,鄉村區,乙種建築用地,1011226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1240000,7928,,0.0,0,,RPVOMLRKJHIFFGL66CA,0.0,0.0,0.0,,
大里區,土地,大衛段1052地號,188.78,住,,,1020108,土地1建物0車位0,全,,透天厝,,,,0.0,0,0,0,無,無,5050000,26751,,0.0,0,,RPTPMLPLJHIFFGL09CA,0.0,0.0,0.0,,
霧峰區,房地(土地+建物)+車位,台中市霧峰區中正路786巷5號七樓,28.37,其他,,,1011227,土地2建物1車位1,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0821224,157.0,4,2,2,有,有,3080000,19618,升降機械,0.0,0,為尊重權利人隱私權主張，地政士無法入屋現場勘查，由權利人提供建物現況格局實際資訊，供地政士申報登錄。,RPTNMLPLJHIFFGL88CA,119.32,0.0,9.61,,
霧峰區,土地,萬斗六段950-597地號,3003.0,,山坡地保育區,農牧用地,1011212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,680000,226,,0.0,0,本宗土地部份為原始林交通不便,RPWNMLTLJHIFFGL96CA,0.0,0.0,0.0,,
烏日區,房地(土地+建物),台中市烏日區中華路２３１巷１２弄２２號,7.92,住,,,1020101,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0770123,130.24,4,3,3,有,無,487068,3740,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTPMLLMJHIFFGL78CA,119.96,3.84,6.44,,
太平區,房地(土地+建物),台中市太平區中山路三段５３巷４１之３號,22.77,住,,,1011129,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0710220,76.63,3,2,1,有,無,1100000,14355,,0.0,0,,RPWNMLQLJHIFFHL76CA,66.99,0.0,0.0,,
太平區,房地(土地+建物),台中市太平區樹孝路３３７巷２弄３號六樓,12.03,住,,,1011222,土地3建物1車位0,六層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0830627,105.86,3,2,2,有,有,3500000,33063,,0.0,0,,RPOOMLPLJHIFFHL58CA,71.78,0.0,9.09,,
太平區,房地(土地+建物),台中市太平區光興路１４３２巷６９弄１號,162.89,其他,鄉村區,乙種建築用地,1020101,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0700715,57.45,2,2,2,有,無,2500000,43516,,0.0,0,參不動產現況說明書,RPPOMLPLJHIFFHL68CA,57.45,0.0,0.0,,
太平區,房地(土地+建物),台中市太平區新安街６８巷５號,87.65,住,,,1011204,土地3建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1010816,215.67000000000002,3,3,3,有,無,12800000,59350,,0.0,0,,RPPNMLQLJHIFFHL68CA,214.81,0.0,0.0,,
太平區,房地(土地+建物),台中市太平區振福路271號,85.94,住,,,1011222,土地1建物1車位0,一層，二層，三層，騎樓，見其他登記事項,三層,其他,見其他登記事項,鋼筋混凝土造,0730201,189.12,5,3,3,有,無,7920000,41878,,0.0,0,,RPSNMLPLJHIFFHL88CA,174.84,0.0,14.28,,
太平區,房地(土地+建物),台中市太平區太平十二街３９巷２號,107.0,住,,,1011217,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0821119,202.17,4,2,2,有,無,6600000,32646,,0.0,0,,RPTNMLNLJHIFFHL78CA,174.51,13.33,14.33,,
太平區,房地(土地+建物),台中市太平區樹孝路１０５號十二樓,12.54,住,,,1011224,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0801007,179.48,3,1,2,有,有,2800000,15601,,0.0,0,,RPRNMLKMJHIFFHL38CA,93.54,71.12,7.81,,
太平區,房地(土地+建物),台中市太平區永成北路１２８巷４６號,73.98,住,,,1011218,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0970527,164.4,5,2,4,有,無,8460000,51460,,0.0,0,,RPQNMLTLJHIFFHL09CA,140.63,1.11,22.66,,
太平區,房地(土地+建物),台中市太平區環太東路２１８號,117.68,住,,,1011126,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010906,194.7,5,2,3,有,無,13000000,66769,,0.0,0,,RPOPMLLJKHIFFHL18CA,179.69,0.0,15.01,,
太平區,土地,頭汴坑段336地號,5000.0,其他,山坡地保育區,農牧用地,1011210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,400,,0.0,0,,RPPNMLLJKHIFFHL08CA,0.0,0.0,0.0,,
太平區,土地,頭汴坑段196-6地號,20595.08,農,山坡地保育區,農牧用地,1011225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,155,,0.0,0,,RPQNMLTJKHIFFHL98CA,0.0,0.0,0.0,,
太平區,房地(土地+建物),台中市太平區新坪裡育誠街１０號,112.33,住,,,1011231,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010820,262.69,4,2,5,有,有,15200000,57863,,0.0,0,,RPOPMLPJKHIFFHL58CA,244.28,0.0,15.61,,
太平區,房地(土地+建物),台中市太平區大興十六街９６巷３６號,93.65,,鄉村區,乙種建築用地,1011217,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0861111,163.58,3,2,2,有,無,4500000,27509,,0.0,0,,RPSOMLRJKHIFFHL09CA,155.39,0.0,8.19,,
北屯區,土地,同榮段730地號,6.01,住,,,1011030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,163000,27121,,0.0,0,,RPPNMLSJKHIFFBB27DA,0.0,0.0,0.0,,
北屯區,房地(土地+建物),台中市北屯區文心路四段135號6樓之2,7.58,住,,,1011130,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960829,80.13,2,2,1,有,有,4480000,55909,,0.0,0,,RPRRMLPJKHIFFBB57DA,44.85,1.42,9.8,,
北屯區,房地(土地+建物)+車位,台中市北屯區僑孝街199號2樓,21.19,住,,,1011228,土地2建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821224,117.56,3,2,2,有,有,4900000,41681,坡道平面,0.0,0,,RPURMLKMJHIFFBB57DA,81.51,0.0,6.24,,
北屯區,土地,大湖段877地號,133.87,其他,,,1020104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,11205,,0.0,0,公共設施保留地之交易。,RPPOMLLMJHIFFBB86DA,0.0,0.0,0.0,,
北屯區,土地,同榮段326-1地號,4.72,其他,,,1011228,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,74684,15823,,0.0,0,親友、員工或其他特殊關係間之交易。包含公共設施保留地之交易。,RPXOMLLMJHIFFBB67DA,0.0,0.0,0.0,,
北區,房地(土地+建物),台中市北區美德街352巷19號5樓之12,15.03,住,,,1020109,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0690214,50.66,2,1,1,有,有,1500000,29609,,0.0,0,,RPTQMLNLJHIFFBB57DA,50.66,0.0,0.0,,
南區,土地,下橋子頭段165-3地號,9.67,其他,,,1011227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,207099,21417,,0.0,0,,RPROMLOJKHIFFAB07DA,0.0,0.0,0.0,,
中區,土地,柳川段四小段8-1地號,6.67,其他,,,1011222,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,433066,64927,,0.0,0,,RPTOMLMLJHIFFAB17DA,0.0,0.0,0.0,,
中區,房地(土地+建物),台中市中區中華路一段114號8樓之2,2.63,商,,,1011226,土地2建物1車位0,八層,十層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0820917,23.71,1,0,1,有,無,500000,21088,,0.0,0,,RPQNMLLLJHIFFAB66DA,18.92,0.0,0.0,,
西區,房地(土地+建物)+車位,台中市西區大忠南街７１號６樓之２,17.17,其他,,,1011231,土地1建物1車位2,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0960705,187.15,4,2,2,有,有,12500000,66791,坡道平面,34.38,0,,RPVOMLRKJHIFFAB77DA,93.91,2.31,17.29,,
南區,房地(土地+建物),台中市南區三民西路３４１之１號１４樓,10.36,商,,,1011231,土地2建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0941011,112.63999999999999,3,2,2,有,有,5470000,48562,,0.0,0,,RPRQMLRKJHIFFAB57DA,74.11,0.0,9.24,,
沙鹿區,土地,南勢坑段埔子小段173-25地號,132.67,住,,,1011114,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1925412,14513,,0.0,0,,RPTNMLRKJHIFFCL68DA,0.0,0.0,0.0,,
大雅區,土地,學雅段533地號,437.31,其他,,,1011225,土地11建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,4573,,0.0,0,,RPPOMLTLJHIFFFL98DA,0.0,0.0,0.0,,
西屯區,房地(土地+建物)+車位,台中市西屯區中工二路368號二樓之5,11.61,住,,,1011126,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820419,110.45,2,1,1,有,無,3750000,33952,坡道平面,0.0,0,,RPSNMLTKJHIFFCB77DA,59.61,0.0,3.0,,
南屯區,房地(土地+建物)+車位,台中市南屯區永春東路３５７號３樓之５,34.5,商,,,1011224,土地1建物1車位2,三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970926,377.96,3,2,3,有,有,20500000,54239,坡道平面,43.1,0,,RPQOMLLLJHIFFCB96DA,208.8,6.88,22.77,,
西屯區,房地(土地+建物)+車位,台中市西屯區寧夏東三街17之1號7樓 之8,24.1,住,,,1011022,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820119,152.01,4,2,2,有,有,5300000,34866,坡道機械,0.0,0,,RPUQMLSKJHIFFCB18DA,111.34,7.74,2.91,,
西屯區,房地(土地+建物)+車位,台中市西屯區上安路６８號５樓之２,18.65,住,,,1011231,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841030,114.75,5,2,3,有,有,6380000,55599,坡道機械,0.0,0,,RPSSMLQKJHIFFCB97DA,59.6,0.0,7.36,,
西屯區,房地(土地+建物),台中市西屯區國安一路235巷9號12-2樓,27.34,住,,,1020116,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0850923,81.43,3,1,1,有,有,1650000,20263,,0.0,0,,RPVRMLKMJHIFFCB77DA,71.56,2.2,7.67,,
南屯區,房地(土地+建物),台中市南屯區楓和路652號,13.95,住,,,1011217,土地3建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701229,64.26,3,1,1,有,無,2500000,38904,,0.0,0,,RPTPMLPJKHIFFCB67DA,64.26,0.0,0.0,,
南屯區,土地,新富段339地號,650.1,住,,,1011212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,77670000,119474,,0.0,0,,RPXOMLPJKHIFFCB97DA,0.0,0.0,0.0,,
神岡區,土地,厚生段60地號,300.0,住,,,1011122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5437500,18125,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVNMLOLJHIFFAL48DA,0.0,0.0,0.0,,
豐原區,土地,建成段288地號,82.31,住,,,1011216,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,38877,,0.0,0,,RPTOMLSKJHIFFAL68DA,0.0,0.0,0.0,,
豐原區,房地(土地+建物),台中市豐原區鐮村路271巷87號,81.71,,鄉村區,特定目的事業用地,1011212,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0710713,96.6,4,1,2,有,無,3000000,31056,,0.0,0,,RPTNMLRKJHIFFAL48DA,89.9,0.0,6.7,,
豐原區,土地,葫蘆墩段505地號,664.55,其他,,,1020108,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1406828,2117,,0.0,0,公共設施保留地抵借款,RPXNMLRKJHIFFAL88DA,0.0,0.0,0.0,,
大里區,房地(土地+建物)+車位,台中市大里區新生路171巷11弄3號7樓,30.79,住,,,1011130,土地1建物1車位1,七層,十二層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0940415,202.35000000000002,4,2,2,有,有,6980000,34495,坡道平面,0.0,0,,RPWPMLOLJHIFFGL76DA,117.46,0.0,16.19,,
烏日區,土地,自立段570-90地號,0.9,住,,,1011228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000,0,,0.0,0,,RPSNMLPLJHIFFGL88DA,0.0,0.0,0.0,,
大里區,土地,振坤段1073地號,352.94,其他,,,1011231,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1700000,4817,,0.0,0,親友、員工或其他特殊關係間之交易。包含公共設施保留地之交易。瑕疵物件之交易。,RPWOMLSKJHIFFGL96DA,0.0,0.0,0.0,,
太平區,房地(土地+建物),台中市太平區永平南路45號三樓之32,5.94,住,,,1011221,土地1建物1車位0,三層,四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0970707,15.21,1,1,1,有,有,830000,54569,,0.0,0,含裝潢價,RPPPMLOJKHIFFHL68DA,8.7,0.93,0.0,,
太平區,房地(土地+建物),台中市太平區永平南路45號4樓之2,5.89,住,,,1011221,土地1建物1車位0,四層,四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0970707,14.620000000000001,1,1,1,無,有,830000,56772,,0.0,0,含裝潢價,SPPPMLOJKHIFFHL78DA,8.16,0.93,0.0,,
太平區,房地(土地+建物),台中市太平區永平南路45號二樓之19,5.6,住,,,1011221,土地1建物1車位0,二層,四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0970707,14.35,1,1,1,無,有,830000,57840,,0.0,0,含裝潢價,RPRQMLOJKHIFFHL98DA,8.16,0.93,0.0,,
太平區,房地(土地+建物),台中市太平區永平南路45號二樓之31,5.6,住,,,1011221,土地1建物1車位0,二層,四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0970707,14.35,1,1,1,有,有,830000,57840,,0.0,0,含裝潢價,SPRQMLOJKHIFFHL09DA,8.16,0.93,0.0,,
太平區,房地(土地+建物),台中市太平區永平南路45號三樓之20,5.6,住,,,1011221,土地1建物1車位0,三層,四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0970707,14.35,1,1,1,有,有,830000,57840,,0.0,0,含裝潢價,TPRQMLOJKHIFFHL56DA,8.16,0.93,0.0,,
太平區,房地(土地+建物),台中市太平區永平南路45號二樓之18,5.6,住,,,1011221,土地1建物1車位0,二層,四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0970707,14.35,1,1,1,有,有,830000,57840,,0.0,0,含裝潢價,UPRQMLOJKHIFFHL66DA,8.16,0.93,0.0,,
太平區,房地(土地+建物),台中市太平區永平南路45號二樓之46,6.32,住,,,1011208,土地1建物1車位0,二層,四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0970707,16.17,1,1,1,有,有,1010000,62461,,0.0,0,含裝潢價,RPXNMLKMJHIFFHL09DA,9.31,0.93,0.0,,
太平區,土地,頭汴坑段2148-15地號,1467.0,,山坡地保育區,林業用地,1020103,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,645480,440,,0.0,0,,RPRNMLOLJHIFFHL78DA,0.0,0.0,0.0,,
烏日區,房地(土地+建物),台中市烏日區公園路63號,96.8,住,,,1011225,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010928,246.45,3,3,4,有,無,16790000,68127,,0.0,0,,RPSPMLLMJHIFFGL78DA,214.77,0.0,31.68,,
烏日區,房地(土地+建物),台中市烏日區公園路65號,97.6,住,,,1011225,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010928,246.45,3,3,4,有,無,16790000,68127,,0.0,0,,RPUPMLLMJHIFFGL98DA,214.77,0.0,31.68,,
