編號,土地位置,土地移轉面積平方公尺,使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
RPWOMLRLQHJGFCB09DA,廣福段,253.37,都市：其他:農業區,1,1,全筆移轉,01490000
RPQQMLNKQHJGFCB18DA,大進段,8.45,都市：其他:第二種住宅區,200000,1930,持分移轉,09630000
RPXNMLNLQHJGFCB68DA,福安段,24.18,都市：其他:第二種住宅區,10000,149,持分移轉,08220000
RPOQMLQLQHJGFCB38DA,國安段,13.71,都市：其他:第六種住宅區,10000,59,持分移轉,05910001
RPTNMLQKQHJGFDB58DA,四月段,3760.94,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,03920000
RPRNMLNLQHJGFCB08DA,民安段,23.96,都市：其他:第三之一種住宅區,100000,665,持分移轉,17150000
RPQNMLTJQHJGFDB48DA,豐原段,29.11,都市：其他:第二種商業區,21600,2222,持分移轉,00410001
RPTNMLMLQHJGFEB38DA,三崁段,451.53,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,15170000
RPQOMLLJQHJGFFB97DA,朝天段,123.26,都市：其他:農業區,180,5,持分移轉,04620000
RPPOMLLJQHJGFFB87DA,朝天段,123.26,都市：其他:農業區,180,5,持分移轉,04620000
RPROMLLJQHJGFFB08DA,朝天段,123.26,都市：其他:農業區,180,5,持分移轉,04620000
RPSQMLMLQHJGFFB68DA,朝天段,369.79,都市：其他:農業區,180,15,持分移轉,04620000
RPTOMLPJQHJGFFB68DA,朝天段,49.31,都市：其他:農業區,180,2,持分移轉,04620000
RPTNMLNLQHJGFHB78DA,六雅段,19.27,都市：其他:第二種住宅區,1,1,全筆移轉,10990000
RPROMLNLQHJGFIB78DA,霧峰段北溝小段,2628.00,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,00014156
RPPOMLSJQHJGFHB78DA,豐興段,129.87,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,08390000
RPSNMLQLQHJGFIB09DA,北柳段,8.55,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,00060000
RPSNMLQLQHJGFIB09DA,北柳段,154.62,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,00250000
RPPNMLSLQHJGFGB88EA,新南段,178.12,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,07590000
RPTOMLQLQHJGFKB86DA,忠和段,44.00,都市：其他:關連工業區,10,1,持分移轉,09080003
RPPNMLLLQHJGFIB28DA,文化段,150.50,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,06540000
RPTOMLQLQHJGFKB86DA,忠和段,4.48,都市：其他:關連工業區,230530,1077,持分移轉,09080010
RPRQMLTKQHJGFAB68DA,中華段三小段,1.50,都市：其他:第一種商業區,10000,10,持分移轉,00020021
RPSNMLMLQHJGFAB87DA,大益段,3.29,都市：其他:第二種住宅區,10000,31,持分移轉,03160000
RPRNMLNLQHJGFBB97DA,松觀段,5.00,都市：其他:第二種住宅區,1,1,全筆移轉,07190020
RPTPMLLLQHJGFCB28DA,協成段,1.14,都市：其他:農業區,1,1,全筆移轉,01270000
RPOOMLNLQHJGFAB67DA,下橋子頭段,84.00,都市：其他:第二種住宅區,1,1,全筆移轉,01260029
RPTNMLKLQHJGFEB18DA,奉仁段,632.00,非都市：特定農業區 ; 非都市編定：甲種建築用地,1080,432,持分移轉,06580000
RPQNMLPKQHJGFEB28DA,中山段,615.51,都市：其他:道路用地,3,2,持分移轉,09590000
RPSOMLMKQHJGFBB97DA,文北段,4.54,都市：其他:第二之一種住宅區,100000,205,持分移轉,00680000
RPQPMLNLQHJGFDB28DA,育仁段,4.53,都市：其他:第二種住宅區,18,1,持分移轉,04470000
RPSOMLMKQHJGFBB97DA,文北段,8.53,都市：其他:第二之一種住宅區,100000,205,持分移轉,00690000
RPQPMLNLQHJGFDB28DA,育仁段,29.26,都市：其他:第二種住宅區,100000,4627,持分移轉,04520000
RPUNMLKLQHJGFEB28DA,奉仁段,536.33,非都市：特定農業區 ; 非都市編定：甲種建築用地,30000,13053,持分移轉,06570000
RPRNMLRLQHJGFJB56DA,中南段,60.78,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,01740000
RPOOMLQLQHJGFFB48DA,市鎮北段,17.32,都市：其他:第四種商業區,10000,53,持分移轉,00130000
RPTNMLNKQHJGFKB98DA,中山段,2.00,都市：其他:第四種住宅區,7,2,持分移轉,00070004
RPTNMLNKQHJGFKB98DA,中山段,232.00,都市：其他:第四種住宅區,1,1,全筆移轉,11860002
RPOTMLRLQHJGFFB09DA,市鎮南段,13.88,都市：其他:第三種商業區,10000,31,持分移轉,01490000
RPPNMLQLQHJGFAB08EA,土庫段,21.71,都市：其他:第二種住宅區,1,1,全筆移轉,01010111
RPPNMLNLQHJGFKB68DA,新東段,8.56,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,506,持分移轉,01810000
RPPNMLRLQHJGFIB98EA,瑞城段,107.26,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,05060000
RPSOMLQLQHJGFKB76DA,遠東段,66.94,都市：其他:第二種住宅區,1,1,全筆移轉,04060000
RPPNMLRLQHJGFKB56EA,三德段,587.50,都市：其他:農業區,4,1,持分移轉,10520000
RPPNMLSLQHJGFHB98EA,六雅段,11.63,都市：其他:第二種住宅區,1,1,全筆移轉,08040003
RPRNMLRLQHJGFAB28DA,頂橋子頭段,30.00,都市：其他:道路用地,1,1,全筆移轉,00240176
RPRNMLRLQHJGFAB28DA,頂橋子頭段,1.00,都市：其他:道路用地,1,1,全筆移轉,00240477
RPQNMLRLQHJGFAB18DA,下橋子頭段,2.87,都市：其他:第二種商業區,100000,263,持分移轉,02180204
RPQQMLLLQHJGFAB87DA,大益段,3.22,都市：其他:第二種住宅區,10000,16,持分移轉,04780000
RPQOMLNLQHJGFAB87DA,樹子腳段,9.51,都市：其他:第二種住宅區,10000,20,持分移轉,16370001
RPXRMLTKQHJGFCB96DA,西屯段,4.95,都市：其他:第二種住宅區,100000,248,持分移轉,13100000
RPTNMLRKQHJGFBB48DA,邱厝子段,3.00,都市：其他:第二種住宅區,10000,20,持分移轉,00270008
RPTNMLRKQHJGFBB48DA,賴厝廍段,.11,都市：其他:第二種住宅區,10000,20,持分移轉,04170074
RPRRMLKLQHJGFBB08DA,邱厝子段,7.50,都市：其他:第二種住宅區,10000,36,持分移轉,00380005
RPUPMLQLQHJGFBB78DA,乾溝子段,24.70,都市：其他:第二種住宅區,10000,280,持分移轉,01650006
RPRNMLLKQHJGFBB67DA,仁平段,202.19,都市：其他:第一之一種住宅區,1,1,全筆移轉,03780000
RPOSMLTKQHJGFCB78DA,西屯段,4.75,都市：其他:第二種住宅區,100000,238,持分移轉,13100000
RPWNMLTLQHJGFAB98DA,練武段,12.77,都市：其他:第四之二種商業區,10000,29,持分移轉,10730000
RPPOMLNKQHJGFDB97DA,厚生段,30.88,都市：其他:第一之二種住宅區,1,1,全筆移轉,03530000
RPPOMLNKQHJGFDB97DA,厚生段,8.77,都市：其他:第一之二種住宅區,1,1,全筆移轉,03590000
RPQNMLSLQHJGFDB58DA,豐中段,58.30,都市：其他:第二種住宅區,100000,15271,持分移轉,01750000
RPTNMLLLQHJGFCB08DA,惠智段,4.92,都市：其他:第三種住宅區。,10000,36,持分移轉,01340000
RPQNMLPKQHJGFDB18DA,新水源段,52.03,都市：其他:乙種工業區,1000,215,持分移轉,02580000
RPQNMLPKQHJGFDB18DA,新水源段,.03,都市：其他:乙種工業區,500,105,持分移轉,02590000
RPQNMLPKQHJGFDB18DA,新水源段,25.91,都市：其他:乙種工業區,1000,215,持分移轉,02800000
RPQNMLPKQHJGFDB18DA,新水源段,36.05,都市：其他:乙種工業區,1000,215,持分移轉,02840000
RPQNMLPKQHJGFDB18DA,新水源段,.12,都市：其他:乙種工業區,1000,215,持分移轉,02850000
RPQNMLPKQHJGFDB18DA,新水源段,130.31,都市：其他:乙種工業區,1,1,全筆移轉,03060000
RPQNMLPKQHJGFDB18DA,新水源段,74.61,都市：其他:乙種工業區,1,1,全筆移轉,03070000
RPQNMLPKQHJGFDB18DA,新水源段,37.28,都市：其他:乙種工業區,1,1,全筆移轉,03080000
RPQNMLPKQHJGFDB18DA,新水源段,131.84,都市：其他:乙種工業區,1,1,全筆移轉,03090000
RPQNMLPKQHJGFDB18DA,新水源段,76.06,都市：其他:乙種工業區,1,1,全筆移轉,03100000
RPQNMLPKQHJGFDB18DA,新水源段,33.26,都市：其他:乙種工業區,1,1,全筆移轉,03110000
RPRNMLOKQHJGFFB38DA,海風段,1516.76,非都市：一般農業區 ; 非都市編定：農牧用地,8,2,持分移轉,10440000
RPQNMLKLQHJGFEB87DA,永吉段,105.53,都市：其他:第一種住宅區,1,1,全筆移轉,03940000
RPVOMLSLQHJGFFB76DA,南簡段,36.00,都市：其他:道路用地,1,1,全筆移轉,11780005
RPTNMLSLQHJGFGB56DA,泰昌段,8.02,都市：其他:住宅區,10000,78,持分移轉,06380000
RPUNMLTKQHJGFJB96DA,振興段,1.15,,1,1,全筆移轉,00260004
RPTNMLSLQHJGFGB56DA,泰昌段,.10,都市：其他:住宅區,10000,78,持分移轉,06380001
RPTNMLSLQHJGFGB56DA,泰昌段,32.53,都市：其他:住宅區,10000,2202,持分移轉,06810000
RPXNMLSLQHJGFIB17DA,東湖段,19.31,都市：其他:住宅區,100000,1063,持分移轉,09640000
RPTNMLPKQHJGFKB56DA,龍山段,251.18,都市：其他:第四種住宅區,1,1,全筆移轉,10500000
RPTNMLPKQHJGFKB56DA,龍山段,79.96,都市：其他:第四種住宅區,8146080,1696550,持分移轉,10590000
RPTNMLPKQHJGFKB56DA,龍山段,1.06,都市：其他:第四種住宅區,1629216,339310,持分移轉,10610000
RPTNMLPKQHJGFKB56DA,龍山段,3.14,都市：其他:第四種住宅區,1629216,339310,持分移轉,10620000
RPTNMLPKQHJGFKB56DA,龍山段,5.64,都市：其他:第四種住宅區,1629216,339310,持分移轉,10630000
RPTSMLKLQHJGFJB56DA,平欣段,16.50,都市：其他:商業區,100000,560,持分移轉,07190000
RPWUMLOKQHJGFAB09DA,中民段三小段,103.51,都市：其他:第二種住宅區,35600,10351,持分移轉,00020005
RPVNMLPKQHJGFAB38DA,正義段九小段,2.57,都市：其他:第一種商業區,10000,33,持分移轉,00110004
RPVNMLPKQHJGFAB38DA,正義段九小段,2.69,都市：其他:第二種住宅區,10000,33,持分移轉,00110025
RPPNMLSLQHJGFBB38EA,文北段,5.20,都市：其他:第二之一種住宅區,100000,235,持分移轉,00680000
RPPNMLSLQHJGFBB38EA,文北段,9.78,都市：其他:第二之一種住宅區,100000,235,持分移轉,00690000
RPWOMLNLQHJGFAB48DA,建國段一小段,2.75,都市：其他:第二種商業區,10000,125,持分移轉,00120000
RPWOMLNLQHJGFAB48DA,建國段一小段,.07,都市：其他:第二種商業區,10000,125,持分移轉,00120001
RPVQMLNKQHJGFBB58DA,建業段,13.66,都市：其他:第二種住宅區,10000,56,持分移轉,01960000
RPSNMLTLQHJGFAB58DA,下橋子頭段,4.09,都市：其他:第三種住宅區。,100000,19,持分移轉,02310001
RPOPMLQKQHJGFAB97DA,頂橋子頭段,84.00,都市：其他:第二種住宅區,1,1,全筆移轉,01410103
RPRNMLLLQHJGFAB67DA,麻園頭段,33.41,都市：其他:第二種住宅區,10000,145,持分移轉,03020000
RPOPMLQKQHJGFAB97DA,頂橋子頭段,14.00,都市：其他:第二種住宅區,1,1,全筆移轉,01410166
RPPRMLRLQHJGFBB58DA,北屯段,12.35,都市：其他:第二種住宅區,3000,650,持分移轉,02260007
RPPRMLRLQHJGFBB58DA,北屯段,43.14,都市：其他:第二種住宅區,11450,2375,持分移轉,02260019
RPPRMLRLQHJGFBB58DA,北屯段,11.41,都市：其他:第二種住宅區,1645000,341350,持分移轉,02270008
RPTUMLKLQHJGFBB58DA,北屯段,6.09,都市：其他:第三種住宅區。,10000,12,持分移轉,00260000
RPSNMLSLQHJGFBB58DA,錦村段,21.05,都市：其他:第三種住宅區。,10000,184,持分移轉,02110000
RPTSNLTLQHJGFBB76DA,美和段,140.29,都市：其他:第一之一種住宅區,1,1,全筆移轉,00810000
RPOQMLOKQHJGFCB08DA,惠安段,30.93,都市：其他:第二種住宅區,100000,1958,持分移轉,01320000
RPTSNLTLQHJGFBB76DA,美和段,3.60,都市：其他:第一之一種住宅區,1,1,全筆移轉,00820001
RPVNMLMLQHJGFCB38DA,西屯段,2.49,都市：其他:第二種住宅區,100000,192,持分移轉,20320041
RPUNMLKMQHJGFCB18DA,福林段,10.40,都市：其他:農業區,19300,600,持分移轉,01280000
RPQNMLLLQHJGFEB97DA,福順段,89.73,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,04410000
RPTNMLKMQHJGFCB08DA,福林段,49.74,都市：其他:農業區,19300,694,持分移轉,01220000
RPTNMLKMQHJGFCB08DA,福林段,25.60,都市：其他:農業區,19300,694,持分移轉,01230000
RPTNMLKMQHJGFCB08DA,福林段,24.53,都市：其他:農業區,19300,694,持分移轉,01290000
RPTNMLKMQHJGFCB08DA,福林段,6.30,都市：其他:農業區,19300,694,持分移轉,01340000
RPTNMLKMQHJGFCB08DA,福林段,12.51,都市：其他:農業區,120000,6100,持分移轉,01350000
RPTNMLKMQHJGFCB08DA,福林段,32.42,都市：其他:農業區,19300,694,持分移轉,01470000
RPTNMLKMQHJGFCB08DA,福林段,310.66,都市：其他:農業區,19300,699,持分移轉,01510000
RPSOMLTLQHJGFCB88DA,中仁段,24.47,都市：其他:第三種住宅區。,1000,38,持分移轉,05550000
RPTNMLRLQHJGFFB98DA,朝天段,49.31,都市：其他:農業區,360,4,持分移轉,04620000
RPXNMLSLQHJGFFB86DA,竹林東段,186.79,都市：其他:保護區,5,2,持分移轉,01700000
RPXNMLKMQHJGFFB78DA,武秀段,690.00,都市：其他:農業區,1,1,全筆移轉,04630007
RPXNMLKMQHJGFFB78DA,武秀段,85.21,都市：其他:農業區,1528,775,持分移轉,04630008
RPRNMLTKQHJGFGB98DA,新金星段,56.19,都市：其他:道路用地,1,1,全筆移轉,04620002
RPRNMLTKQHJGFGB98DA,新金星段,33.92,都市：其他:道路用地,1,1,全筆移轉,04630001
RPRNMLLLQHJGFGB28DA,雪山段,310.00,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,03870000
RPRNMLQLQHJGFGB78DA,保民段,243.99,都市：其他:住宅區,1,1,全筆移轉,02010000
RPRQMLMLQHJGFHB78DA,復興段,401.79,都市：其他:第一之二種住宅區,1,1,全筆移轉,06690000
SPRQMLMLQHJGFHB88DA,復興段,136.04,都市：其他:第一之二種住宅區,1,1,全筆移轉,06970000
RPTNMLSLQHJGFHB66DA,寶興段,738.53,非都市：特定農業區 ; 非都市編定：水利用地,1,1,全筆移轉,01840000
RPVPMLMLQHJGFHB09DA,興龍段,2481.32,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,05760000
RPTNMLMJQHJGFJB68DA,宜欣段,4.46,都市：其他:住宅區,10000,165,持分移轉,19130005
RPSSNLPKQHJGFJB96DA,和平段,127.00,都市：其他:住宅區,1,1,全筆移轉,07670000
RPPUNLKLQHJGFJB09DA,義平段,31.00,都市：其他:住宅區,1,1,全筆移轉,01100034
RPPUNLKLQHJGFJB09DA,義平段,5.00,都市：其他:住宅區,1,1,全筆移轉,01100055
RPPNMLTLQHJGFCB58EA,保安段,12.00,都市：其他:農業區,1,1,全筆移轉,03410001
RPSNMLLLQHJGFJB68DA,新興段,12.37,都市：其他:住宅區,10000,15,持分移轉,00230000
RPTNMLSLQHJGFKB96DA,新興段,107.13,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,02370000
RPPNMLMJRHJGFGB18EA,復興段,38.63,都市：其他:住宅區,2,1,持分移轉,07430000
RPTNMLSLQHJGFKB96DA,新興段,107.36,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,02380000
RPPNMLSLQHJGFCB48EA,大進段,5.70,都市：其他:第二種住宅區,498400,570,持分移轉,10100000
RPPNMLSLQHJGFAB28EA,下橋子頭段,2.16,都市：其他:第一種商業區,266817,1143,持分移轉,01400002
RPPNMLSLQHJGFAB28EA,下橋子頭段,3.15,都市：其他:第二種住宅區,266817,1143,持分移轉,01400025
RPUNMLSLQHJGFAB68DA,大益段,3.02,都市：其他:第二種住宅區,10000,15,持分移轉,04780000
RPUNMLSJQHJGFBB58DA,乾溝子段,23.46,都市：其他:第二種住宅區,10000,266,持分移轉,01650006
RPUPMLKMQHJGFAB18DA,平和段,2.60,都市：其他:第一種商業區,10000,7,持分移轉,00500000
RPPQNLTLQHJGFBB78DA,大豐段,26.35,都市：其他:特一種住宅區,10000,268,持分移轉,04630000
RPPQNLTLQHJGFBB78DA,大豐段,51.47,都市：其他:特一種住宅區,1,1,全筆移轉,06640013
RPWOOLTLQHJGFBB76DA,同榮段,13.00,都市：其他:農業區,100,26,持分移轉,05270001
RPWUOLTLQHJGFBB37DA,平田段,1.40,都市：其他:第二種住宅區,10000,104,持分移轉,02020006
RPWUOLTLQHJGFBB37DA,長安段,22.55,都市：其他:第二種住宅區,10000,104,持分移轉,07590005
RPWWOLTLQHJGFBB57DA,東峰段,22.62,都市：其他:第二種商業區,100000,5399,持分移轉,00170001
RPUSNLTLQHJGFBB86DA,東正段,8.96,都市：其他:第四種商業區,10000,18,持分移轉,01040000
RPVNMLLLQHJGFCB28DA,西屯段,1.13,都市：其他:第三種住宅區。,56160000,1245805,持分移轉,11060000
RPVNMLLLQHJGFCB28DA,西屯段,8.30,都市：其他:第三種住宅區。,8640000,282395,持分移轉,11080000
RPVNMLLLQHJGFCB28DA,西屯段,21.57,都市：其他:第三種住宅區。,8640000,282395,持分移轉,30970000
RPVNMLLLQHJGFCB28DA,西屯段,131.14,都市：其他:第三種住宅區。,312000000,13284675,持分移轉,31120000
RPSNMLKMQHJGFBB87DA,倡和段,234.91,都市：其他:第一種住宅區,1,1,全筆移轉,01420000
RPPNMLKKQHJGFCB47DA,大進段,13.36,都市：其他:第二種住宅區,10000,56,持分移轉,00640000
RPSOMLKMQHJGFCB08DA,何安段,18.26,都市：其他:第二種住宅區,100000,1892,持分移轉,01770000
RPSOMLKMQHJGFCB08DA,何安段,19.87,都市：其他:第三種住宅區。,100000,1892,持分移轉,01850000
RPWOMLKMQHJGFCB48DA,何厝段,24.19,都市：其他:第二種住宅區,10000,435,持分移轉,02600008
RPUOMLKMQHJGFCB28DA,中和段,13.81,都市：其他:第一種商業區,10000,123,持分移轉,04190000
RPRNMLQLQHJGFEB58DA,新磁磘段,74.54,都市：其他:農業區,1,1,全筆移轉,03380000
RPOOMLTLQHJGFEB68DA,永豐段,728.51,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,01050001
RPXOMLTLQHJGFFB07DA,忠孝段,87.75,都市：其他:第四種住宅區,4,1,持分移轉,04550001
RPXOMLTLQHJGFFB07DA,忠孝段,18.75,都市：其他:第四種住宅區,4,1,持分移轉,04550002
RPXOMLTLQHJGFFB07DA,忠孝段,.75,都市：其他:第四種住宅區,4,1,持分移轉,04550003
RPPNMLNJRHJGFEB97DA,文化段,90.55,都市：其他:住宅區,1,1,全筆移轉,04620000
RPXOMLTLQHJGFFB07DA,忠孝段,123.50,都市：其他:第四種住宅區,2,1,持分移轉,04550012
RPPNMLNJRHJGFEB97DA,文化段,13.40,都市：其他:住宅區,1,1,全筆移轉,04630000
RPWOMLKMQHJGFFB78DA,海濱段,1.00,都市：其他:道路用地,1,1,全筆移轉,04180005
RPUPMLMJRHJGFFB68DA,成衣段,53.19,都市：其他:第四種住宅區,10000,208,持分移轉,00050000
RPSNMLNJRHJGFFB38DA,海濱段,499.00,都市：其他:綠地用地,1,1,全筆移轉,00720019
RPPNMLLLQHJGFGB08DA,復興段,31.30,都市：其他:商業區,1,1,全筆移轉,04100000
RPQNMLLLQHJGFGB18DA,復興段,30.46,都市：其他:商業區,1,1,全筆移轉,03950001
RPUNMLTLQHJGFHB86DA,家福段,2.59,都市：其他:第一之一種商業區,100000,110,持分移轉,00370000
RPUOMLKMQHJGFIB88DA,成功段,17.24,,1,1,全筆移轉,14000000
RPQNMLNLQHJGFGB38DA,復興段,47.13,都市：其他:住宅區,1,1,全筆移轉,05620000
RPQNMLNLQHJGFGB38DA,復興段,28.17,都市：其他:住宅區,1,1,全筆移轉,05630000
RPUOMLKMQHJGFIB88DA,成功段,60.35,都市：其他:住宅區,1,1,全筆移轉,14010000
RPQNMLNLQHJGFGB38DA,復興段,26.67,都市：其他:商業區,1,1,全筆移轉,05640000
RPQNMLNLQHJGFGB38DA,復興段,9.71,都市：其他:商業區,1,1,全筆移轉,05650000
RPPNMLTLQHJGFIB09DA,向學段,108.01,都市：其他:住宅區,12441600,3764717,持分移轉,07520000
RPPNMLTLQHJGFIB09DA,向學段,121.81,都市：其他:住宅區,111974400,19968273,持分移轉,07620000
RPPNMLTLQHJGFIB09DA,仁城段,79.10,都市：其他:住宅區,14,1,持分移轉,13600000
RPSNMLRLQHJGFIB56DA,西湖北段,.13,非都市：鄉村區 ; 非都市編定：乙種建築用地,40000,20,持分移轉,01470000
RPSNMLRLQHJGFIB56DA,西湖北段,19.90,非都市：鄉村區 ; 非都市編定：乙種建築用地,40000,700,持分移轉,01480000
RPRNMLMJRHJGFIB48DA,大里段,16.36,都市：其他:住宅區,10000,280,持分移轉,16420000
RPSNMLMJQHJGFJB58DA,愛平段,15.07,都市：其他:第一種住宅區,100000,3247,持分移轉,03270000
RPQNMLMKQHJGFJB48DA,仁平段,143.00,都市：其他:第一種住宅區,1,1,全筆移轉,11470000
RPPNMLKMQHJGFCB77EA,下石碑段,101.00,都市：其他:第二種住宅區,1,1,全筆移轉,16530000
RPPNMLKMQHJGFCB77EA,下石碑段,1.00,都市：其他:第二種住宅區,1,1,全筆移轉,16530001
RPROMLSLQHJGFJB76DA,宜欣段,11.65,都市：其他:商業區,10000,105,持分移轉,11730000
RPPNMLKMQHJGFIB38EA,溪尾南段,18.27,非都市：特定農業區 ; 非都市編定：甲種建築用地,20,1,持分移轉,02690000
RPQNMLKMQHJGFIB48EA,萬安段,190.51,非都市：特定農業區 ; 非都市編定：水利用地,1,1,全筆移轉,05690002
RPWOMLNKQHJGFAB38DA,樹子腳段,106.00,都市：其他:第二種住宅區,1,1,全筆移轉,17380021
RPQNMLLMQHJGFAB67DA,後壠子段,58.00,都市：其他:市場用地,1,1,全筆移轉,02740022
